"moca_oid","GaiaDR3_ID","twomass_id","moca_aid","moca_mtid","designation","ra","dec","spectral_type","banyan_prob","gmag","rmag","bmag","parallax_mas","prot_days","age_string_myr","age_myr","age_myr_unc","age_myr_unc_pos","age_myr_unc_neg"
244174,3308152208457011072,"04451961+1334274","SHYA","CM","Gaia eDR3 3308152208457011072",71.3321245,13.5742211,"(M2.4)",,12.022,10.886,13.279,19.194499969482422,2.22,"695 +85/-67",695,76,85,67
87037,3410505784542875008,"04385471+1910560","SHYA","HM","Gaia DR2 3410505784542875008",69.7284226,19.182085,"(M2.6)",,12.895,11.745,14.245,20.064599990844727,0.92,"695 +85/-67",695,76,85,67
28926,147232651433766528,"04432476+2417479","SHYA","HM","Gaia DR2 147232651433766528",70.8535994,24.2964504,"(M2.7)",,12.902,11.744,14.272,20.516399383544922,1.83,"695 +85/-67",695,76,85,67
16520,49520255665123328,"04192976+2145141","SHYA","HM","LP 358-685",64.8745327669322,21.7537419955923,"(M2.8)",,12.845,11.684,14.226,21.0314998626709,1.1534199714660645,"695 +85/-67",695,76,85,67
87469,3419656057748048512,"04554905+2421458","SHYA","HM","Gaia DR2 3419656057748048512",73.9547769,24.3625052,"(M3.1)",,13.731,12.544,15.216,19.325300216674805,24.24,"695 +85/-67",695,76,85,67
16550,3411128795318922496,"04425849+2036174","SHYA","HM","LP 415-3051",70.7440701139857,20.6046881753634,"(M3.2)",,13.765,12.573,15.256,19.42639923095703,10.51,"695 +85/-67",695,76,85,67
163283,63395989328447232,"03434706+2051363","SHYA","HM","Gaia DR2 63395989328447232",55.9467869,20.8599697,"(M3.2)",,13.313,12.121,14.811,22.243499755859375,12.32,"695 +85/-67",695,76,85,67
87062,3411274308810562688,"04370517+2043054","SHYA","HM","Gaia DR2 3411274308810562688",69.2719161,20.7180274,"(M3.3)",,13.991,12.794,15.501,17.27739906311035,11.93,"695 +85/-67",695,76,85,67
87027,3410154456217987584,"04425093+1929137","SHYA","HM","Gaia DR2 3410154456217987584",70.7126261,19.4870287,"(M3.3)",,13.709,12.511,15.217,20.633399963378906,17.545,"695 +85/-67",695,76,85,67
16529,3314597408180024960,"04275919+1845327","SHYA","HM","LP 415-109",66.9970815507925,18.7589810385494,"(M3.3)",,12.94,11.742,14.443,19.12820053100586,3.3,"695 +85/-67",695,76,85,67
28912,146592838746224384,"04425217+2320224","SHYA","HM","Gaia DR2 146592838746224384",70.7177518,23.3393903,"(M3.3)",,13.737,12.537,15.249,18.516300201416016,21.78,"695 +85/-67",695,76,85,67
16549,3409290995993067648,"04421880+1741383","SHYA","HM","LP 415-348",70.578736326359,17.6938601821142,"(M3.3)",,13.755,12.554,15.276,19.297199249267578,12.22,"695 +85/-67",695,76,85,67
82162,3293856362569126400,"04425216+0959471","SHYA","HM","Gaia DR2 3293856362569126400",70.7176562,9.9963942,"(M3.4)",,14.343,13.138,15.886,17.034099578857422,30.424800872802734,"695 +85/-67",695,76,85,67
256205,3431545798538082688,"05562281+2838217","SHYA","CM","2MASS J05562281+2838217",89.0952119,28.6390946,"(M3.5)",,15.309,14.097,16.83,10.898900032043457,1.5080100297927856,"695 +85/-67",695,76,85,67
110988,47760521664503296,"04202761+1853499","SHYA","HM","Gaia DR2 47760521664503296",65.11559,18.8970748,"(M3.5)",,13.986,12.773,15.56,19.67300033569336,20.31,"695 +85/-67",695,76,85,67
16536,3314248558053305216,"04322897+1754166","SHYA","HM","Cl* Melotte 25 VA 674",68.12103630252,17.9045683482182,"(M3.5)",,14.14,12.927,15.71,17.618499755859375,1.6963800191879272,"695 +85/-67",695,76,85,67
16537,3410639993682264960,"04323784+1902480","SHYA","HM","LP 415-183",68.1580489994793,19.0465836314855,"(M3.6)",,13.743,12.518,15.342,23.27519989013672,18.44,"695 +85/-67",695,76,85,67
16551,3409379060002199168,"04442835+1751110","SHYA","HM","LP 415-2132",71.1184727094127,17.8529972979929,"(M3.7)",,14.537,13.308,16.174,17.206499099731445,24.64,"695 +85/-67",695,76,85,67
82565,3311102820926310784,"04213508+1441427","SHYA","HM","Gaia DR2 3311102820926310784",65.396677,14.6951651,"(M3.7)",,14.277,13.047,15.909,20.32670021057129,3.64,"695 +85/-67",695,76,85,67
28898,145668974102570624,"04235738+2210537","SHYA","HM","Gaia DR2 145668974102570624",65.9897209,22.1814065,"(M3.7)",,13.818,12.588,15.435,23.21739959716797,21.94,"695 +85/-67",695,76,85,67
3830,147022541634235392,"04443162+2356279","SHYA","HM","LP 359-245",71.132185,23.9408822,"(M3.8)",,14.199,12.96,15.856,19.595600128173828,2.3795599937438965,"695 +85/-67",695,76,85,67
86260,3392664627834274688,"04575778+1427071","SHYA","HM","Gaia DR2 3392664627834274688",74.491132,14.4519028,"(M4.0)",,14.37,13.121,16.053,20.610200881958008,2.052,"695 +85/-67",695,76,85,67
112262,50427387118457984,"04001556+1924367","SHYA","HM","Gaia DR2 50427387118457984",60.0654794,19.4100127,"(M4.1)",,14.676,13.415,16.418,20.784700393676758,1.86,"695 +85/-67",695,76,85,67
368706,3017431442765857152,"05591958-0918340","SHYA","CM","[RSP2011] 718",89.8315104,-9.3086465,"(M4.2)",,14.103,12.839,15.861,20.28969955444336,21.781,"695 +85/-67",695,76,85,67
163840,65502206932420224,"03592659+2323077","SHYA","HM","Gaia DR2 65502206932420224",59.8614905,23.3852691,"(M4.3)",,14.647,13.372,16.437,22.646900177001953,1.32,"695 +85/-67",695,76,85,67
169245,3409480318150949248,"04444376+1824297","SHYA","HM","Gaia DR2 3409480318150949248",71.1827378,18.408093,"(M4.3)",,13.633,12.357,15.342,20.54439926147461,1.73,"695 +85/-67",695,76,85,67
16521,49124190961270656,"04213829+2018102","SHYA","HM","Cl* Melotte 25 REID 162",65.4101078389994,20.3026573254682,"(M4.6)",,14.746,13.45,16.638,26.736400604248047,0.33,"695 +85/-67",695,76,85,67
16546,3310131711641618816,,"SHYA","HM","LP 415-327",70.1545047198037,16.6356612913614,"(M5.4)",,16.119,14.764,18.254,20.49970054626465,1.282,"695 +85/-67",695,76,85,67
82791,3320558105529372800,"05455521+0514194","SHYA","CM","Gaia DR2 3320558105529372800",86.4801443,5.2387233,"(M5.5)",,15.72,14.474,17.403,11.517800331115723,11.837300300598145,"695 +85/-67",695,76,85,67
82606,3312882483575093760,"04311101+1623452","SHYA","HM","Gaia DR2 3312882483575093760",67.7963699,16.3957942,"(M5.6)",,13.789,12.58,15.334,20.316499710083008,6.105,"695 +85/-67",695,76,85,67
16554,3405952363294872960,"04453255+1635536","SHYA","HM","2MASS J04453255+1635536",71.3860627,16.5981375,"(M5.6)",,15.283,13.976,17.203,18.691699981689453,1.24,"695 +85/-67",695,76,85,67
237258,145038816500237952,"04320882+2152510","SHYA","HM","Gaia eDR3 145038816500237952",68.0369805,21.8807725,"(M5.6)",,15.601,14.346,17.312,11.03600025177002,1.1716500520706177,"695 +85/-67",695,76,85,67
303492,3314185129975960448,"04282878+1741453","SHYA","CM","NAME HG 7-232A",67.1204542,17.6958153,"(M5.6)",,11.358,10.253,12.487,20.918399810791016,2.44,"695 +85/-67",695,76,85,67
82551,3309974344039455488,"04381054+1549175","SHYA","HM","Gaia DR2 3309974344039455488",69.54441,15.8214025,"(M5.6)",,14.387,13.144,16.061,21.018400192260742,1.52,"695 +85/-67",695,76,85,67
81875,3288018093264886016,"04495209+0606336","SHYA","HM","Gaia DR2 3288018093264886016",72.4674783,6.109384,"(M5.6)",,13.401,12.184,14.981,22.876699447631836,17.12,"695 +85/-67",695,76,85,67
60957,2827050523379739392,"23440068+2242027","SHYA","HM","Gaia DR2 2827050523379739392",356.0039416,22.7009697,"(M5.7)",,14.674,13.383,16.547,25.49720001220703,0.743,"695 +85/-67",695,76,85,67
64190,2945478749017604864,"06440089-1836091","SHYA","HM","Gaia DR2 2945478749017604864",101.0036612,-18.6023004,"(M5.7)",,16.104,14.813,17.96,12.889300346374512,0.6401969790458679,"695 +85/-67",695,76,85,67
169333,49448512531551616,"04202937+2122434","SHYA","CM","Gaia DR2 49448512531551616",65.1228708,21.3785753,"(M5.8)",,14.1,12.792,15.752,18.12619972229004,1.23,"695 +85/-67",695,76,85,67
169248,3410787568757738752,"04355200+1947451","SHYA","HM","Gaia DR2 3410787568757738752",68.9671422,19.7957216,"(M5.8)",,13.835,12.546,15.501,20.525299072265625,0.89,"695 +85/-67",695,76,85,67
3291,3313579505227558528,"04251652+1618086","SHYA","HM","LP 415-67",66.3193376,16.3022732,"(M5.8)",,14.997,13.726,16.782,21.250200271606445,1.421429991722107,"695 +85/-67",695,76,85,67
82534,3308501926171656832,"04491054+1348414","SHYA","HM","Gaia DR2 3308501926171656832",72.2943813,13.8113692,"(M5.9)",,14.281,13.025,16.011,22.131099700927734,2.45,"695 +85/-67",695,76,85,67
84426,3340855571214473600,"05292137+1151309","SHYA","CM","Gaia DR2 3340855571214473600",82.3391759,11.8585608,"(M5.9)",,15.679,14.405,17.471,14.108099937438965,0.4207479953765869,"695 +85/-67",695,76,85,67
29050,154422804645274368,"04495795+2712369","SHYA","HM","Gaia DR2 154422804645274368",72.4920255,27.209915,"(M5.9)",,14.101,12.856,15.774,24.408899307250977,1.48,"695 +85/-67",695,76,85,67
112246,50248991357476736,"04041279+1859445","SHYA","HM","Gaia DR2 50248991357476736",61.0538572,18.9956252,"(M5.9)",,15.042,13.767,16.826,18.548799514770508,0.8,"695 +85/-67",695,76,85,67
86285,3393315298200049536,"05011599+1608409","SHYA","CM","Gaia DR2 3393315298200049536",75.3169292,16.1445942,"(M5.9)",,15.796,14.493,17.689,15.264900207519531,1.45,"695 +85/-67",695,76,85,67
82574,3311426420941869952,"04162538+1410172","SHYA","HM","Gaia DR2 3311426420941869952",64.1064763,14.1713431,"(M5.9)",,13.91,12.676,15.559,25.253400802612305,1.45,"695 +85/-67",695,76,85,67
110338,46458115782368384,"03591499+1639520","SHYA","HM","Gaia DR2 46458115782368384",59.8131818,16.664328,"(M5.9)",,14.315,13.053,16.054,23.772300720214844,1.28,"695 +85/-67",695,76,85,67
3373,3307843524864280192,"04282241+1349219","SHYA","HM","LB 102",67.0938758,13.8226728,"(M5.9)",,14.889,13.591,16.757,20.771799087524414,1.3920600414276123,"695 +85/-67",695,76,85,67
111088,47982794811614080,"04242092+1910509","SHYA","HM","Gaia DR2 47982794811614080",66.0877633,19.180634,"(M5.9)",,15.13,13.861,16.918,21.221500396728516,0.726356029510498,"695 +85/-67",695,76,85,67
89053,38329666836450304,"03581434+1237408","SHYA","HM","Gaia DR2 38329666836450304",59.5604055,12.6280015,"(M5.9)",,15.082,13.782,16.981,21.947799682617188,0.87,"695 +85/-67",695,76,85,67
169242,3405082374719674240,"04485957+1536176","SHYA","HM","Gaia DR2 3405082374719674240",72.2486954,15.6047735,"(M5.9)",,14.183,12.87,15.976,20.576000213623047,7.49,"695 +85/-67",695,76,85,67
28951,149327461604162688,"04270314+2406159","SHYA","HM","Gaia DR2 149327461604162688",66.7635703,24.1041957,"(M5.9)",,14.589,13.318,16.373,21.18589973449707,28.1,"695 +85/-67",695,76,85,67
86862,3406094750050845696,"04493656+1701593","SHYA","HM","Gaia DR2 3406094750050845696",72.402785,17.0329888,"(M5.9)",,14.759,13.488,16.533,19.838199615478516,1.43,"695 +85/-67",695,76,85,67
4144,3392323607430380416,"05081541+1522383","SHYA","HM","2MASS J05081541+1522383",77.0645293,15.3772066,"(M5.9)",,15.229,13.936,17.098,19.98390007019043,1.842,"695 +85/-67",695,76,85,67
82608,3312908906213736320,"04274073+1614553","SHYA","HM","Gaia DR2 3312908906213736320",66.9201847,16.2486246,"(M5.9)",,14.297,13.079,15.883,18.805500030517578,38.56,"695 +85/-67",695,76,85,67
110785,47247938791363200,"04062060+1901391","SHYA","HM","Gaia DR2 47247938791363200",61.5864292,19.0273755,"(M5.9)",,14.5,13.216,16.314,18.673599243164062,0.48,"695 +85/-67",695,76,85,67
3153,3311120722349948672,"04205604+1451345","SHYA","HM","LP 475-9",65.2340952,14.8595071,"(M5.9)",,15.125,13.84,16.986,20.60059928894043,1.395,"695 +85/-67",695,76,85,67
82639,3314294771901304192,"04335544+1822507","SHYA","HM","Gaia DR2 3314294771901304192",68.4815672,18.380648,"(M5.9)",,14.97,13.699,16.755,21.587900161743164,1.46,"695 +85/-67",695,76,85,67
76452,3215491866755418624,"05162552-0031177","SHYA","HM","Gaia DR2 3215491866755418624",79.1066755,-0.5214981,"(M6.0)",,14.727,13.445,16.55,22.752599716186523,0.9532080292701721,"695 +85/-67",695,76,85,67
82531,3308433069254919424,"04421243+1408512","SHYA","HM","Gaia DR2 3308433069254919424",70.5522406,14.1475063,"(M6.0)",,15.005,13.735,16.79,20.09320068359375,0.39872801303863525,"695 +85/-67",695,76,85,67
28937,147908438767993216,"04324532+2505340","SHYA","HM","Gaia DR2 147908438767993216",68.1893051,25.0925819,"(M6.0)",,15.236,13.959,17.053,18.481800079345703,0.76,"695 +85/-67",695,76,85,67
3427,3312846371490133504,"04300417+1604079","SHYA","CM","LP 415-142",67.5178547,16.0686371,"(M6.0)",,16.552,15.149,18.902,21.387699127197266,0.37862899899482727,"695 +85/-67",695,76,85,67
62746,2924626992026580864,"06320502-2349074","SHYA","HM","Gaia DR2 2924626992026580864",98.0209626,-23.8185258,"(M6.0)",,15.91,14.673,17.551,9.36758041381836,7.586790084838867,"695 +85/-67",695,76,85,67
86870,3406352826045301632,"04462712+1737359","SHYA","HM","Gaia DR2 3406352826045301632",71.6135003,17.6264965,"(M6.0)",,14.568,13.301,16.336,21.85460090637207,1.69,"695 +85/-67",695,76,85,67
3949,3406417903390509056,"04522188+1710271","SHYA","HM","2MASS J04522188+1710271",73.091654,17.174062,"(M6.0)",,15.659,14.339,17.652,21.940200805664062,0.382,"695 +85/-67",695,76,85,67
87078,3411758128287351808,"04551484+2121505","SHYA","HM","Gaia DR2 3411758128287351808",73.8121952,21.3638995,"(M6.0)",,15.236,13.974,16.996,16.611000061035156,1.44,"695 +85/-67",695,76,85,67
163658,64552022725337856,"03341053+2204213","SHYA","HM","Gaia DR2 64552022725337856",53.5448369,22.0724139,"(M6.0)",,14.583,13.286,16.478,28.35099983215332,1.81,"695 +85/-67",695,76,85,67
82482,3305881652522411520,"04311955+1055256","SHYA","HM","Gaia DR2 3305881652522411520",67.8319927,10.9237475,"(M6.0)",,14.856,13.559,16.744,23.292400360107422,0.9339669942855835,"695 +85/-67",695,76,85,67
303303,66895941000532736,"03524271+2512260","SHYA","CM","LP 357-32",58.1785838,25.2070412,"(M6.0)",,16.197,14.885,18.099,9.273530006408691,14.38,"695 +85/-67",695,76,85,67
28873,144833998098820992,"04384339+2144143","SHYA","HM","Gaia DR2 144833998098820992",69.6812923,21.7371276,"(M6.0)",,15.107,13.821,16.956,23.12660026550293,0.26,"695 +85/-67",695,76,85,67
87452,3419526585958441216,"05003894+2422581","SHYA","HM","Gaia DR2 3419526585958441216",75.1625786,24.3826314,"(M6.0)",,16.533,15.181,18.687,17.64259910583496,0.29,"695 +85/-67",695,76,85,67
3445,3312406429399957760,"04304258+1439416","SHYA","HM","UCAC4 524-008457",67.6780079,14.6614648,"(M6.0)",,15.196,13.885,17.167,24.447900772094727,1.2,"695 +85/-67",695,76,85,67
281572,3309568143211890048,"04352842+1523573","SHYA","CM","Cl* Melotte 25 VA 763",68.8689332,15.3991488,"(M6.0)",,14.504,13.203,16.333,21.717199325561523,0.57,"695 +85/-67",695,76,85,67
28961,149956519694104704,"04145019+2422375","SHYA","HM","Gaia DR2 149956519694104704",63.7097348,24.3768751,"(M6.0)",,15.711,14.413,17.612,19.819599151611328,0.451,"695 +85/-67",695,76,85,67
86284,3393305093357807744,"05000330+1554531","SHYA","HM","Gaia DR2 3393305093357807744",75.0141173,15.9146575,"(M6.0)",,14.969,13.682,16.816,23.18709945678711,0.38,"695 +85/-67",695,76,85,67
28933,147710938992084096,"04365421+2429559","SHYA","HM","Gaia DR2 147710938992084096",69.2262986,24.4987383,"(M6.0)",,15.676,14.387,17.531,17.510900497436523,1.71,"695 +85/-67",695,76,85,67
3459,3312440445540818304,"04311634+1500122","SHYA","HM","[BKM2008] HB13c01-162s",67.8186265,15.0032564,"(M6.0)",,16.089,14.731,18.273,21.053199768066406,1.071,"695 +85/-67",695,76,85,67
4068,3407257105639932032,"05011507+1741385","SHYA","HM","WISEA J050115.14+174138.0",75.3132581,17.6938549,"(M6.0)",,15.518,14.196,17.539,23.27519989013672,3.028,"695 +85/-67",695,76,85,67
249757,52798209065854848,"04124734+2223270","SHYA","CM","Gaia eDR3 52798209065854848",63.1977115,22.3906744,"(M6.0)",,14.442,12.941,16.001,21.811500549316406,1.84,"695 +85/-67",695,76,85,67
86972,3408234502757515648,"04582223+1919017","SHYA","HM","Gaia DR2 3408234502757515648",74.5929777,19.3170199,"(M6.0)",,15.92,14.621,17.838,16.920900344848633,0.47,"695 +85/-67",695,76,85,67
87109,3413082661841179520,"04472420+2239486","SHYA","HM","Gaia DR2 3413082661841179520",71.8512552,22.6633235,"(M6.0)",,16.309,14.955,18.434,19.398700714111328,0.5,"695 +85/-67",695,76,85,67
3823,3308851433430549632,"04440838+1442537","SHYA","HM","2MASS J04440838+1442537",71.0354277,14.7148296,"(M6.0)",,15.459,14.152,17.377,21.74370002746582,0.474,"695 +85/-67",695,76,85,67
3926,3406734906335151872,"04504975+1808284","SHYA","HM","2MASS J04504975+1808284",72.70776430328488,18.14103541817889,"(M6.0)",,16.367,15.002,18.57,21.38599967956543,0.335,"695 +85/-67",695,76,85,67
3820,3410076150374417408,"04440667+1902078","SHYA","HM","WISEA J044406.76+190207.4",71.02831552399883,19.03534393734991,"(M6.0)",,15.545,14.242,17.457,20.307300567626953,0.376,"695 +85/-67",695,76,85,67
28901,145830533592284288,"04300048+2222304","SHYA","HM","Gaia DR2 145830533592284288",67.50260705725071,22.374843927977256,"(M6.0)",,16.144,14.761,18.468,24.65399932861328,0.9178060293197632,"695 +85/-67",695,76,85,67
87079,3411781729134007424,"04482974+2026458","SHYA","HM","Gaia DR2 3411781729134007424",72.12430860500277,20.445909645870923,"(M6.0)",,16.035,14.725,17.992,16.332000732421875,0.79,"695 +85/-67",695,76,85,67
87002,3409356726172456960,"04403300+1801422","SHYA","HM","Gaia DR2 3409356726172456960",70.13791493176127,18.02826615303841,"(M6.0)",,16.038,14.732,17.95,16.555299758911133,0.8,"695 +85/-67",695,76,85,67
87093,3412374060957023232,"04560611+2153527","SHYA","HM","Gaia DR2 3412374060957023232",74.0258610048145,21.897809069289657,"(M6.0)",,16.166,14.844,18.154,17.089500427246094,2.432490110397339,"695 +85/-67",695,76,85,67
86839,3405338148611960448,"04583816+1613206","SHYA","HM","Gaia DR2 3405338148611960448",74.6593711022715,16.222265039884807,"(M6.0)",,15.289,13.97,17.303,20.29960060119629,3.71,"695 +85/-67",695,76,85,67
108546,45404199528067200,"04041073+1548219","SHYA","HM","Gaia DR2 45404199528067200",61.04541973138568,15.806009963376626,"(M6.0)",,16.277,14.909,18.528,22.02669906616211,0.148,"695 +85/-67",695,76,85,67
28914,146727391481452544,"04365812+2316385","SHYA","HM","Gaia DR2 146727391481452544",69.24266407105962,23.27715799874353,"(M6.0)",,17.212,15.796,19.731,20.368799209594727,35.8,"695 +85/-67",695,76,85,67
65718,3011565342072808704,"05533396-0926127","SHYA","CM","Gaia DR2 3011565342072808704",88.3915857,-9.4367264,"(M6.0)",,16.817,15.509,18.764,11.559599876403809,0.37371501326560974,"695 +85/-67",695,76,85,67
28928,147258180719392512,"04464498+2436404","SHYA","HM","Gaia DR2 147258180719392512",71.6880728,24.6109192,"(M6.1)",,16.817,15.393,19.317,23.9512996673584,0.6578,"695 +85/-67",695,76,85,67
16506,44388010264995200,"03404581+1734477","SHYA","HM","EPIC 210643507",55.19166625487718,17.57982551321185,"(M6.1)",,16.247,14.867,18.512,23.71619987487793,0.312,"695 +85/-67",695,76,85,67
82532,3308470968047333120,,"SHYA","HM","Gaia DR2 3308470968047333120",71.81605640813136,13.557266246592109,"(M6.3)",,16.152,14.723,17.904,20.313199996948242,0.8,"695 +85/-67",695,76,85,67
3667,145168558871003776,"04370510+2251265","SHYA","HM","2MASS J04370510+2251265",69.27173075653609,22.85712173500254,"(M6.4)",,17.316,15.885,19.888,21.059900283813477,0.1848,"695 +85/-67",695,76,85,67
111684,49131681384221184,"04214435+2024105","SHYA","HM","Gaia DR2 49131681384221184",65.43537023809772,20.402754686332496,"(M6.4)",,17.242,15.816,19.743,20.282699584960938,0.34,"695 +85/-67",695,76,85,67
82481,3304478125929665152,"04110642+1247481","SHYA","HM","Gaia DR2 3304478125929665152",62.777399520852235,12.796656305532593,"(M6.9)",,16.515,15.108,18.894,23.069799423217773,0.9,"695 +85/-67",695,76,85,67
169326,49131681384221952,"04214586+2023446","SHYA","HM","Gaia DR2 49131681384221952",65.44163945529262,20.395550027325378,"(M7.0)",,17.937,16.46,20.774,20.540199279785156,0.65,"695 +85/-67",695,76,85,67
87125,3413860050922284672,,"SHYA","HM","Gaia DR2 3413860050922284672",78.5987531133099,20.5314031533479,"(M7.2)",,15.007,13.515,16.68,20.06599998474121,3.729,"695 +85/-67",695,76,85,67
169249,3410856112139584000,"04351354+2008014","SHYA","HM","Gaia DR2 3410856112139584000",68.8069633740276,20.13348182757384,"(M7.7)",,17.742,16.252,20.533,21.948699951171875,0.3692,"695 +85/-67",695,76,85,67
124909,5318341905390002048,"08502511-5308188","SIC2391","HM","Gaia DR2 5318341905390002048",132.604459,-53.1384761,"(M0.0)",,13.727,12.735,14.703,6.571710109710693,9.54,"57.7 +0.5/-1.0",57.7,0.75,0.5,1
124947,5318493260034937984,"08401055-5309537","SIC2391","CM","Gaia DR2 5318493260034937984",130.0438408,-53.1648389,"(M0.7)",,13.87,12.845,14.936,6.516389846801758,0.57,"57.7 +0.5/-1.0",57.7,0.75,0.5,1
