moca_oid,GaiaDR3_ID,twomass_id,moca_aid,moca_mtid,designation,ra,dec,spectral_type,banyan_prob,gmag,rmag,bmag,parallax_mas,prot_days,age_string_myr,age_myr,age_myr_unc,age_myr_unc_pos,age_myr_unc_neg,k_m,k_cmsig,k_msigcom,k_snr,bp_rp,ebpminrp_gspphot,ruwe,parallax,bprp0
137092,5514348407296105344,08104252-4924552,VELA,HM,Gaia DR2 5514348407296105344,122.6771152,-49.4153447,(M5.6),,17.56,16.287,19.395,2.4778800010681152,0.333,2-9960,4981.0,4979.0,4979.0,4979.0,13.622,0.0434,0.0442,31.09,3.187521,0.6562,1.0036991,2.47787962091815,2.531321
144385,5566006933896998528,07074242-3729474,VELA,BF,Gaia DR2 5566006933896998528,106.9267067,-37.4964743,(M5.6),,17.321,15.974,19.309,3.758929967880249,0.27,2-9960,4981.0,4979.0,4979.0,4979.0,13.065,0.0477,0.0485,39.39,3.3486605,0.5801,1.2240855,3.7589334275697546,2.7685604
123545,5303961976931604736,09020262-5701089,VELA,HM,Gaia DR2 5303961976931604736,135.5107417,-57.0190585,(M5.6),,15.22,13.972,16.585,7.073130130767822,1.46875,2-9960,4981.0,4979.0,4979.0,4979.0,11.429,0.0244,0.0259,226.37,2.622592,0.3548,1.1133096,7.073128016953186,2.267792
137184,5514369706033149696,08110268-4911084,VELA,HM,Gaia DR2 5514369706033149696,122.7611075,-49.1856627,(M5.6),,18.077,16.826,19.794,2.527859926223755,0.686,2-9960,4981.0,4979.0,4979.0,4979.0,14.076,0.0569,0.0575,20.47,3.0356674,,1.0159826,2.5278592369087667,
445961,5566114411157899392,07093531-3702475,VELA,CM,Gaia eDR3 5566114411157899392,107.3970876,-37.0465028,(M5.6),,16.285,14.97,17.781,3.251440048217773,0.53,2-9960,4981.0,4979.0,4979.0,4979.0,12.403,0.0276,0.0289,72.48,2.8458443,,3.278685,3.251435222330879,
137325,5514550506977203328,08073022-4901579,VELA,HM,Gaia DR2 5514550506977203328,121.8758537,-49.0327814,(M5.6),,16.567,15.377,18.025,2.499520063400269,0.82,2-9960,4981.0,4979.0,4979.0,4979.0,12.862,0.029,0.0302,64.81,2.7153597,0.4428,1.2020336,2.499517615966701,2.2725596
144409,5566057751949599232,07100014-3724585,VELA,HM,Gaia DR2 5566057751949599232,107.5005542,-37.416226,(M5.6),,17.092,15.825,18.841,3.61532998085022,0.87,2-9960,4981.0,4979.0,4979.0,4979.0,13.164,0.0368,0.0378,38.53,3.0319624,0.4588,1.0190102,3.61533172718838,2.5731623
350,4901711454686667008,00250593-6237070,VELA,CM,2MASS J00250593-6237070,6.2749613,-62.6185409,(M5.6),,15.285,14.011,17.077,11.936100006103516,0.7586,2-9960,4981.0,4979.0,4979.0,4979.0,11.287,0.0211,0.0228,249.24,3.0686102,,1.1467097,11.93613263061585,
64125,2945083371502845312,06202655-1603156,VELA,CM,Gaia DR2 2945083371502845312,95.1106233,-16.0543177,(M5.6),,16.371,15.274,17.624,2.694000005722046,0.6925449967384338,2-9960,4981.0,4979.0,4979.0,4979.0,12.933,0.0287,0.03,54.73,2.4141378,,1.0180799,2.694000774141674,
124933,5318476423763513344,08415154-5320597,VELA,HM,Gaia DR2 5318476423763513344,130.4646056,-53.3498079,(M5.6),,14.668,13.538,15.977,6.545050144195557,4.18,2-9960,4981.0,4979.0,4979.0,4979.0,11.179,0.0244,0.0259,256.93,2.4459534,,0.9918329,6.545048529653532,
62854,2926250077348962688,06405456-2253352,VELA,CM,Gaia DR2 2926250077348962688,100.2273266,-22.8931339,(M5.6),,17.162,16.026,18.532,2.380820035934448,2.587729930877685,2-9960,4981.0,4979.0,4979.0,4979.0,13.508,0.0434,0.0442,33.36,2.5329533,0.2845,0.95659757,2.3808155016188755,2.2484531
142527,5537142348489654272,07412240-3919122,VELA,HM,Gaia DR2 5537142348489654272,115.3432734,-39.3199657,(M5.7),,15.628,14.452,17.043,5.212230205535889,0.56,2-9960,4981.0,4979.0,4979.0,4979.0,11.996,0.0275,0.0288,112.98,2.6023254,0.3129,1.218405,5.212226688932895,2.2894254
64744,2966459423733089152,05572747-1900381,VELA,CM,Gaia DR2 2966459423733089152,89.3644376,-19.0105954,(M5.7),99.5169,15.942,14.817,17.225,3.4918100833892822,0.7502620220184326,2-9960,4981.0,4979.0,4979.0,4979.0,12.51,0.0275,0.0288,75.41,2.4214993,0.282,1.0543938,3.4918077136421206,2.1394992
137876,5516083471003575680,08104054-4838117,VELA,HM,Gaia DR2 5516083471003575680,122.6688955,-48.636592,(M5.7),,16.539,15.441,17.8,2.524770021438598,8.104,2-9960,4981.0,4979.0,4979.0,4979.0,13.072,0.0301,0.0313,51.6,2.4144096,0.3373,0.9509227,2.52477003719544,2.0771096
283223,5514340637694042368,08084386-4922097,VELA,CM,GES J08084386-4922097,122.1826755,-49.3693157,(M5.7),,17.857,16.508,19.763,3.434210062026977,0.283,2-9960,4981.0,4979.0,4979.0,4979.0,13.722,0.0482,0.049,30.38,3.2991886,0.5909,1.2482393,3.434210625069128,2.7082887
137119,5514358058081825920,08110933-4911533,VELA,HM,Gaia DR2 5514358058081825920,122.7888675,-49.1981659,(M5.7),,17.657,16.418,19.343,2.5886499881744385,1.074,2-9960,4981.0,4979.0,4979.0,4979.0,13.805,0.0454,0.0462,26.27,2.989521,,1.0296551,2.5886462545574984,
124862,5318185706017892736,08375686-5255547,VELA,HM,Gaia DR2 5318185706017892736,129.4867618,-52.9317543,(M5.7),,16.342,15.042,18.139,6.622260093688965,0.23,2-9960,4981.0,4979.0,4979.0,4979.0,12.283,0.0287,0.03,89.79,3.104745,,1.3556402,6.622261535419839,
124980,5318536037910263808,08431548-5238493,VELA,HM,Gaia DR2 5318536037910263808,130.8143778,-52.6469563,(M5.7),,16.094,14.785,17.979,6.54217004776001,0.64,2-9960,4981.0,4979.0,4979.0,4979.0,11.945,0.0244,0.0259,126.89,3.2023592,0.5119,1.1013427,6.542165437733372,2.6904593
389659,2945647249170985472,06432082-1832459,VELA,CM,Gaia eDR3 2945647249170985472,100.8367649,-18.546075,(M5.7),,17.031,15.9,18.344,2.3250300884246826,4.801909923553467,2-9960,4981.0,4979.0,4979.0,4979.0,13.553,0.043,0.0439,30.92,2.51087,0.3261,0.9798429,2.325030666660517,2.18477
282550,5514363177682377344,08090910-4922405,VELA,HM,Cl* NGC 2547 JND 7-184,122.2879423,-49.3779174,(M5.7),,17.289,15.619,18.469,,1.34,2-9960,4981.0,4979.0,4979.0,4979.0,12.951,0.0304,0.0316,61.8,2.8502398,,,,
144236,5565139934618290560,07084203-3835341,VELA,BF,Gaia DR2 5565139934618290560,107.1751128,-38.592824,(M5.7),,16.323,15.079,17.912,3.5459699630737305,1.25,2-9960,4981.0,4979.0,4979.0,4979.0,12.474,0.0257,0.0271,67.89,2.8553877,,1.1942551,3.5459665328954744,
144469,5566228932165926400,07052830-3700266,VELA,CM,Gaia DR2 5566228932165926400,106.3679016,-37.0073975,(M5.7),,16.772,15.537,18.378,3.510309934616089,0.18,2-9960,4981.0,4979.0,4979.0,4979.0,12.791,0.0301,0.0313,52.48,2.8603582,,1.0963488,3.5103139455022334,
124828,5318119116844316032,08355198-5352054,VELA,HM,Gaia DR2 5318119116844316032,128.9664455,-53.868114,(M5.7),,15.607,14.383,17.196,6.51639986038208,1.5,2-9960,4981.0,4979.0,4979.0,4979.0,11.842,0.0226,0.0242,130.2,2.8205986,0.3939,0.99842066,6.516394985806955,2.4266987
137343,5514555317338523648,08093443-4906027,VELA,HM,Gaia DR2 5514555317338523648,122.393466,-49.1007532,(M5.7),,17.81,16.53,19.768,2.462559938430786,1.491,2-9960,4981.0,4979.0,4979.0,4979.0,13.858,0.0494,0.0501,25.02,3.3085938,0.7463,1.0933529,2.462557300448009,2.5622938
3447,4871187053395116032,04304634-3304033,VELA,CM,2MASS J04304634-3304033,67.6930883,-33.0674908,(M5.7),,13.889,12.652,15.519,10.574899673461914,0.3327,2-9960,4981.0,4979.0,4979.0,4979.0,10.057,0.0209,0.0226,773.78,2.8691998,0.4315,3.227672,10.574948952524538,2.4376998
3850,4867211047550361856,04462885-3452047,VELA,CM,2MASS J04462885-3452047,71.6202144,-34.8678623,(M5.7),,15.244,13.98,16.993,10.45930004119873,0.8431,2-9960,4981.0,4979.0,4979.0,4979.0,11.289,0.0209,0.0226,224.3,3.013914,0.4964,1.0616627,10.459323041038084,2.5175142
145516,5589184192335699840,07193858-3719457,VELA,BF,Gaia DR2 5589184192335699840,109.9107038,-37.3293598,(M5.7),,16.214,14.949,17.868,3.203429937362671,0.35,2-9960,4981.0,4979.0,4979.0,4979.0,12.372,0.0272,0.0285,79.91,2.989912,0.5186,1.2326009,3.203432234413464,2.471312
220197,5561620638416960768,07201973-4010364,VELA,HM,Gaia DR2 5561620638416960768,110.0822111,-40.1767634,(M5.7),,16.803,15.564,18.492,3.1559500694274902,0.74,2-9960,4981.0,4979.0,4979.0,4979.0,13.031,0.0304,0.0316,42.07,3.1305704,0.6832,1.0080601,3.155952994996393,2.4473705
124864,5318186565011453056,08383261-5256067,VELA,CM,Gaia DR2 5318186565011453056,129.6357036,-52.935118,(M5.7),,15.681,14.432,17.217,6.558599948883057,0.53,2-9960,4981.0,4979.0,4979.0,4979.0,11.875,0.0209,0.0226,130.74,2.7925377,0.3777,1.8664596,6.558599256985384,2.4148376
146844,5613437322909203328,07333106-2531224,VELA,HM,Gaia DR2 5613437322909203328,113.3793951,-25.5229507,(M5.7),,16.784,15.601,18.257,3.580339908599853,1.1996300220489502,2-9960,4981.0,4979.0,4979.0,4979.0,13.142,0.0358,0.0368,43.61,2.67694,0.346,0.96660787,3.580342846536259,2.33094
145094,5585288450842534528,07390126-3816006,VELA,CM,Gaia DR2 5585288450842534528,114.7551946,-38.2667766,(M5.7),,15.498,14.309,16.807,5.264780044555664,1.51,2-9960,4981.0,4979.0,4979.0,4979.0,11.922,0.0275,0.0288,125.2,2.5082493,0.325,1.822996,5.264776007077316,2.1832492
221412,5589655436147348736,07235940-3608087,VELA,CM,Gaia DR2 5589655436147348736,110.9974235,-36.1356627,(M5.7),,16.816,15.614,18.357,3.4436399936676025,0.73,2-9960,4981.0,4979.0,4979.0,4979.0,13.072,0.0355,0.0365,40.52,2.7781467,0.3803,1.0255394,3.443641346869476,2.3978467
124845,5318165743010208000,08392716-5309519,VELA,HM,Gaia DR2 5318165743010208000,129.8630023,-53.1643371,(M5.7),,15.445,14.224,17.004,6.667490005493164,0.69,2-9960,4981.0,4979.0,4979.0,4979.0,11.655,0.0211,0.0228,165.74,2.7881756,0.3687,1.1143935,6.667491084383125,2.4194756
256841,5514563907273748992,08105109-4855231,VELA,HM,2MASS J08105109-4855231,122.7129067,-48.9230929,(M5.8),,18.513,17.216,20.22,2.675169944763184,0.886,2-9960,4981.0,4979.0,4979.0,4979.0,14.472,0.0766,0.0771,14.21,3.0579624,0.2855,0.93736607,2.6751697809769386,2.7724624
124906,5318333349814767744,08483385-5327456,VELA,HM,Gaia DR2 5318333349814767744,132.1409036,-53.4625661,(M5.8),,15.97,14.702,17.716,6.800149917602539,0.28,2-9960,4981.0,4979.0,4979.0,4979.0,12.028,0.0242,0.0257,113.56,3.0216599,0.4185,0.9528404,6.800151566726198,2.60316
124737,5317621446087088896,08523688-5300504,VELA,CM,Gaia DR2 5317621446087088896,133.1534868,-53.0139077,(M5.8),,16.16,14.906,17.888,6.374929904937744,0.83,2-9960,4981.0,4979.0,4979.0,4979.0,12.272,0.0209,0.0226,90.7,2.9909058,0.4074,1.1033165,6.374930417591256,2.5835056
145419,5587909961440258560,07371436-3610584,VELA,CM,Gaia DR2 5587909961440258560,114.3097139,-36.1828368,(M5.8),,16.968,15.734,18.636,5.198679924011231,1.02,2-9960,4981.0,4979.0,4979.0,4979.0,13.136,0.0393,0.0402,39.54,2.9106474,0.3811,1.0217171,5.198684832675856,2.5295475
282574,5514371664538399104,08105917-4904277,VELA,HM,Cl* NGC 2547 OJD 53,122.746585,-49.0743796,(M5.8),,18.278,16.967,20.341,2.523289918899536,0.7,2-9960,4981.0,4979.0,4979.0,4979.0,14.171,0.0603,0.0609,18.75,3.437132,0.7658,1.0505564,2.5232880793838173,2.671332
256691,5514362353048880640,08094425-4918437,VELA,HM,2MASS J08094425-4918437,122.4343996,-49.3121866,(M5.8),,18.978,17.553,20.75,1.9467300176620483,0.383,2-9960,4981.0,4979.0,4979.0,4979.0,14.879,0.0942,0.0946,9.77,3.1949615,,1.4817585,1.946725033114216,
142786,5538729424805533568,07461945-3831027,VELA,HM,Gaia DR2 5538729424805533568,116.5809467,-38.5173917,(M5.8),,17.227,15.949,19.033,5.119160175323486,0.71,2-9960,4981.0,4979.0,4979.0,4979.0,13.229,0.0393,0.0402,35.06,3.0956736,0.4302,1.0364361,5.119159757317399,2.6654735
221434,5589883065114736768,07200189-3558322,VELA,CM,Gaia DR2 5589883065114736768,110.0078629,-35.9755878,(M5.8),,17.011,15.784,18.621,3.317650079727173,1.49,2-9960,4981.0,4979.0,4979.0,4979.0,13.203,0.0382,0.0392,37.17,2.8741665,,1.0742699,3.317645018281249,
137386,5514568447060149760,08102002-4849510,VELA,HM,Gaia DR2 5514568447060149760,122.5833633,-48.830829,(M5.8),,16.902,15.654,18.532,2.6837899684906006,0.35,2-9960,4981.0,4979.0,4979.0,4979.0,12.95,0.0287,0.03,57.73,2.93285,0.5623,1.0526965,2.6837939339306445,2.37055
283330,5514563941634975232,08104618-4855013,VELA,HM,GES J08104618-4855013,122.6923916,-48.9170407,(M5.8),,17.527,16.232,19.215,3.29692006111145,1.389,2-9960,4981.0,4979.0,4979.0,4979.0,13.557,0.0384,0.0394,33.01,3.025854,0.6601,2.066041,3.2969187615563538,2.3657541
137025,5514293809670338944,08101164-4943591,VELA,HM,Gaia DR2 5514293809670338944,122.5484433,-49.733058,(M5.8),,16.77,15.54,18.425,2.650710105895996,0.68,2-9960,4981.0,4979.0,4979.0,4979.0,12.968,0.0257,0.0271,56.78,2.963026,0.5162,0.99267215,2.6507140138155463,2.446826
137367,5514562365386452096,08093744-4902027,VELA,HM,Gaia DR2 5514562365386452096,122.4060311,-49.0341218,(M5.8),,16.584,15.464,17.853,2.610949993133545,1.963,2-9960,4981.0,4979.0,4979.0,4979.0,13.107,0.0332,0.0343,49.96,2.4481955,0.3288,1.0089986,2.6109521823199726,2.1193955
145066,5585134965888380160,07361748-3915407,VELA,CM,Gaia DR2 5585134965888380160,114.0727876,-39.2612815,(M5.8),,17.063,15.796,18.885,5.210710048675537,0.62,2-9960,4981.0,4979.0,4979.0,4979.0,13.111,0.0304,0.0316,40.46,3.1002245,0.442,1.0054727,5.210710227429103,2.6582246
145319,5587009014740136704,07392046-3733110,VELA,CM,Gaia DR2 5587009014740136704,114.8351286,-37.5530359,(M5.8),,16.449,15.2,18.159,5.474339962005615,1.53,2-9960,4981.0,4979.0,4979.0,4979.0,12.593,0.0332,0.0343,67.49,2.9672384,0.4797,1.0021347,5.474338193216629,2.4875383
142733,5538667130600771840,07430111-3842281,VELA,HM,Gaia DR2 5538667130600771840,115.7544361,-38.7077505,(M5.9),,16.327,15.111,17.891,5.069869995117188,1.14,2-9960,4981.0,4979.0,4979.0,4979.0,12.584,0.0244,0.0259,65.74,2.7915545,0.3555,1.0493473,5.069866914117666,2.4360545
144271,5565308228616295552,07124150-3734195,VELA,BF,Gaia DR2 5565308228616295552,108.1729117,-37.5720597,(M5.9),,16.784,15.519,18.543,3.2790000438690186,0.21,2-9960,4981.0,4979.0,4979.0,4979.0,12.895,0.0303,0.0315,51.1,3.0670433,,1.0881256,3.2790008188613755,
145080,5585242718030087552,07370028-3852328,VELA,CM,Gaia DR2 5585242718030087552,114.2511231,-38.875719,(M5.9),,16.227,15.016,17.791,5.290500164031982,0.76,2-9960,4981.0,4979.0,4979.0,4979.0,12.506,0.0275,0.0288,70.64,2.785036,0.3868,1.0814809,5.290503898748973,2.398236
125318,5321254030652860544,08341816-5238452,VELA,HM,Gaia DR2 5321254030652860544,128.5755277,-52.6457907,(M5.9),,16.684,15.397,18.503,6.574490070343018,1.05,2-9960,4981.0,4979.0,4979.0,4979.0,12.64,0.0275,0.0288,66.9,3.1107693,0.4253,1.0011262,6.574492956682979,2.6854692
142743,5538682214525847808,07430613-3832379,VELA,HM,Gaia DR2 5538682214525847808,115.775444,-38.5437951,(M5.9),,14.832,13.755,16.008,5.253069877624512,1.9064,2-9960,4981.0,4979.0,4979.0,4979.0,11.459,0.0228,0.0244,185.28,2.2624683,,1.0572,5.253074363910391,
64179,2945307362638318976,06194987-1504550,VELA,CM,Gaia DR2 2945307362638318976,94.9577781,-15.0819296,(M5.9),,16.126,15.103,17.187,2.5462799072265625,3.2760798931121826,2-9960,4981.0,4979.0,4979.0,4979.0,12.926,0.0304,0.0316,55.08,2.1525755,0.2872,1.0263728,2.5462816415178158,1.8653755
145510,5589168215056817920,07222751-3703410,VELA,CM,Gaia DR2 5589168215056817920,110.6146786,-37.0614093,(M5.9),,16.312,15.158,17.692,3.201630115509033,1.1,2-9960,4981.0,4979.0,4979.0,4979.0,12.74,0.029,0.0302,67.67,2.6158552,0.372,1.0435745,3.201630582343651,2.2438552
144458,5566206529616713472,07061003-3721041,VELA,HM,Gaia DR2 5566206529616713472,106.5417707,-37.3511486,(M5.9),,16.554,15.315,18.233,3.619019985198975,1.99,2-9960,4981.0,4979.0,4979.0,4979.0,12.7,0.0303,0.0315,57.07,2.9345703,0.483,0.9918144,3.6190211055869392,2.4515703
63576,2938737815020591232,06334313-2050062,VELA,CM,Gaia DR2 2938737815020591232,98.4297266,-20.8350366,(M5.9),,17.018,15.882,18.383,2.568880081176758,2.9098598957061768,2-9960,4981.0,4979.0,4979.0,4979.0,13.48,0.0443,0.0451,34.23,2.5411491,0.3121,0.9495932,2.5688809688825787,2.2290492
144071,5561929871764634880,07175733-3907157,VELA,CM,Gaia DR2 5561929871764634880,109.4888402,-39.1210231,(M5.9),,15.814,14.727,17.067,3.2421700954437256,1.87,2-9960,4981.0,4979.0,4979.0,4979.0,12.368,0.0261,0.0275,85.94,2.4746828,0.4461,0.987296,3.2421696754156257,2.0285828
145228,5586823300356847744,07413861-3746186,VELA,HM,Gaia DR2 5586823300356847744,115.4108326,-37.7717818,(M5.9),,16.52,15.29,18.121,5.182350158691406,1.03,2-9960,4981.0,4979.0,4979.0,4979.0,12.688,0.0318,0.0329,59.73,2.8412886,0.3922,1.0674999,5.182349234192869,2.4490886
145492,5589094410337694336,07181974-3730287,VELA,CM,Gaia DR2 5589094410337694336,109.5822073,-37.5079663,(M5.9),,16.189,15.059,17.472,3.3572700023651123,6.11,2-9960,4981.0,4979.0,4979.0,4979.0,12.699,0.0355,0.0365,63.36,2.4584846,0.3332,0.97722465,3.357273997712021,2.1252847
124787,5317953949579092224,08371285-5419367,VELA,HM,Gaia DR2 5317953949579092224,129.3033872,-54.3268011,(M5.9),,16.619,15.353,18.4,6.803730010986328,0.59,2-9960,4981.0,4979.0,4979.0,4979.0,12.69,0.0289,0.0302,68.46,3.0534096,0.4257,1.0405923,6.8037276285807184,2.6277096
64081,2944899546902299392,06230496-1611364,VELA,CM,Gaia DR2 2944899546902299392,95.770625,-16.1934632,(M5.9),,16.272,15.158,17.526,3.156450033187866,5.984700202941895,2-9960,4981.0,4979.0,4979.0,4979.0,12.793,0.029,0.0302,64.45,2.4375372,0.3272,1.041509,3.1564491517904374,2.1103373
145197,5586772585380952064,07413471-3759469,VELA,HM,Gaia DR2 5586772585380952064,115.3945517,-37.9963388,(M6.0),,15.861,14.622,17.49,5.111760139465332,0.36,2-9960,4981.0,4979.0,4979.0,4979.0,12.046,0.0228,0.0244,107.9,2.8784046,0.4272,1.1010128,5.111761667777541,2.4512045
144073,5561941004320194688,07190612-3848412,VELA,CM,Gaia DR2 5561941004320194688,109.7754598,-38.8114544,(M6.0),,16.888,15.685,18.458,3.4090399742126465,2.86,2-9960,4981.0,4979.0,4979.0,4979.0,13.194,0.0419,0.0428,40.16,2.8398352,0.4427,1.006622,3.409045011763195,2.3971353
124942,5318490545615836032,08413595-5309268,VELA,HM,Gaia DR2 5318490545615836032,130.399824,-53.157471,(M6.0),,16.64,15.346,18.488,6.670420169830322,0.58,2-9960,4981.0,4979.0,4979.0,4979.0,12.612,0.026,0.0274,68.65,3.1494226,0.4211,0.9864256,6.67041694999723,2.7283227
142537,5537159975034454400,07403985-3907118,VELA,HM,Gaia DR2 5537159975034454400,115.1659258,-39.1199062,(M6.0),,16.002,14.793,17.525,5.2530198097229,1.0,2-9960,4981.0,4979.0,4979.0,4979.0,12.261,0.029,0.0302,91.63,2.743845,0.3631,1.05561,5.2530235469265145,2.380745
142405,5536023488027414016,07473891-4047243,VELA,CM,Gaia DR2 5536023488027414016,116.912013,-40.7900259,(M6.0),,16.61,15.361,18.306,5.416880130767822,0.74,2-9960,4981.0,4979.0,4979.0,4979.0,12.714,0.0315,0.0327,56.34,2.9595356,0.4715,1.0257896,5.416882656506599,2.4880357
145662,5589522086001592192,07190203-3557218,VELA,CM,Gaia DR2 5589522086001592192,109.7584515,-35.9560512,(M6.0),,16.722,15.519,18.274,3.271950006484986,0.51,2-9960,4981.0,4979.0,4979.0,4979.0,13.032,0.033,0.0341,49.96,2.793375,0.3927,1.0099765,3.271948598648329,2.400675
125387,5321573370061907072,08384226-5230371,VELA,HM,Gaia DR2 5321573370061907072,129.6759237,-52.5102533,(M6.0),,17.227,15.893,19.253,6.703629970550537,0.36,2-9960,4981.0,4979.0,4979.0,4979.0,13.015,0.0289,0.0302,45.75,3.3662796,0.5269,0.9616861,6.7036297738406025,2.8393795
125019,5318581530206048256,08414722-5233175,VELA,HM,Gaia DR2 5318581530206048256,130.4466501,-52.5547874,(M6.0),,16.262,14.988,17.992,6.643270015716553,0.79,2-9960,4981.0,4979.0,4979.0,4979.0,12.322,0.0242,0.0257,89.66,3.0116835,0.4346,1.0929424,6.64327077279088,2.5770836
124907,5318336712768437760,08484576-5319039,VELA,HM,Gaia DR2 5318336712768437760,132.19027491139812,-53.3175760245948,(M6.0),,16.02,14.277,17.172,6.486579895019531,1.1,2-9960,4981.0,4979.0,4979.0,4979.0,11.507,0.0191,0.0209,183.49,2.8953886,,1.1490157,6.4865760947270985,
64152,2945142161014569472,06205786-1528417,VELA,CM,Gaia DR2 2945142161014569472,95.2410899,-15.4782594,(M6.0),,16.947,15.788,18.326,2.6948699951171875,4.616409778594971,2-9960,4981.0,4979.0,4979.0,4979.0,13.354,0.038,0.039,38.44,2.6081247,0.3526,1.0568498,2.6948709641708115,2.2555246
142746,5538685891017668736,07420663-3827374,VELA,HM,Gaia DR2 5538685891017668736,115.5275377,-38.4603161,(M6.0),,16.963,15.713,18.696,5.167099952697754,0.78,2-9960,4981.0,4979.0,4979.0,4979.0,13.052,0.0272,0.0285,42.72,2.993494,0.4513,1.0944078,5.167104306491731,2.5421941
144809,5578312393156336384,07025338-3635274,VELA,BF,Gaia DR2 5578312393156336384,105.7223946,-36.5909272,(M6.0),,17.221,15.906,19.211,3.829969882965088,0.38,2-9960,4981.0,4979.0,4979.0,4979.0,13.029,0.0328,0.0339,42.15,3.3156223,0.6207,1.0180231,3.829973894189804,2.6949224
124831,5318143752776545280,08351153-5327129,VELA,HM,Gaia DR2 5318143752776545280,128.7978951,-53.4535318,(M6.0),,16.238,14.964,17.995,6.52140998840332,0.63,2-9960,4981.0,4979.0,4979.0,4979.0,12.227,0.0209,0.0226,91.33,3.0381021,0.4432,0.9660265,6.521413265789391,2.594902
124885,5318282566122736256,08415765-5331090,VELA,HM,Gaia DR2 5318282566122736256,130.4900622,-53.51905,(M6.0),,16.418,15.155,18.164,6.746799945831299,0.4,2-9960,4981.0,4979.0,4979.0,4979.0,12.49,0.0274,0.0287,76.81,3.0174751,,1.026376,6.7467950683615685,
289412,5589092864149512576,07181889-3734456,VELA,HM,Gaia DR2 5589092864149512576,109.5786683,-37.5793323,(M6.0),,16.618,15.353,18.213,3.404839992523194,1.05,2-9960,4981.0,4979.0,4979.0,4979.0,12.712,0.0317,0.0328,62.61,2.900362,0.5459,2.0895092,3.404836278915495,2.3544621
63711,2941860565481410176,06162136-1904425,VELA,CM,Gaia DR2 2941860565481410176,94.0890095,-19.0784514,(M6.0),,16.638,15.512,17.936,2.716170072555542,1.3983999490737915,2-9960,4981.0,4979.0,4979.0,4979.0,13.168,0.0342,0.0353,45.63,2.4522772,0.2826,1.0598171,2.71616999459161,2.1696773
145234,5586830786476904832,07414828-3740183,VELA,CM,Gaia DR2 5586830786476904832,115.451072,-37.6716977,(M6.0),,17.127,15.786,19.058,5.276400089263916,0.53,2-9960,4981.0,4979.0,4979.0,4979.0,13.01,0.0318,0.0329,44.4,3.2826195,0.6148,1.1931813,5.276404669288597,2.6678195
142531,5537150045070151552,07421408-3910462,VELA,HM,Gaia DR2 5537150045070151552,115.5585874,-39.1794362,(M6.0),,16.932,15.614,18.926,5.1487298011779785,0.37,2-9960,4981.0,4979.0,4979.0,4979.0,12.748,0.0318,0.0329,56.52,3.3242111,0.5918,1.0827457,5.148732302958341,2.7324111
124773,5317886329617953536,08413679-5356019,VELA,HM,Gaia DR2 5317886329617953536,130.4031219,-53.9337747,(M6.0),,16.48,15.162,18.443,6.709519863128662,0.17,2-9960,4981.0,4979.0,4979.0,4979.0,12.294,0.0257,0.0271,92.01,3.2882767,0.5987,1.2389278,6.7095207206822325,2.6895766
63972,2944397963440673408,06195839-1708454,VELA,CM,Gaia DR2 2944397963440673408,94.9932959,-17.1459472,(M6.0),,16.445,15.333,17.701,2.800169944763184,2.149930000305176,2-9960,4981.0,4979.0,4979.0,4979.0,13.065,0.0367,0.0377,48.46,2.4224234,,0.99603474,2.8001712907737217,
124941,5318490476885356928,08413909-5309238,VELA,HM,Gaia DR2 5318490476885356928,130.412882,-53.156616,(M6.0),,15.717,14.457,17.305,6.824840068817139,1.18,2-9960,4981.0,4979.0,4979.0,4979.0,11.714,0.0289,0.0302,156.97,2.8546953,0.3695,1.1117334,6.824836647289198,2.4851954
144405,5566043630097441280,07105392-3727224,VELA,HM,Gaia DR2 5566043630097441280,107.7246694,-37.4562198,(M6.0),,16.39,15.217,17.813,3.406369924545288,3.68,2-9960,4981.0,4979.0,4979.0,4979.0,12.745,0.0306,0.0318,54.75,2.6227322,0.3407,0.9720498,3.406371698719455,2.2820323
221486,5590433546780103680,07104258-3538461,VELA,CM,Gaia DR2 5590433546780103680,107.6774397,-35.6461302,(M6.0),,17.13,15.903,18.715,3.214070081710815,1.58,2-9960,4981.0,4979.0,4979.0,4979.0,13.347,0.043,0.0439,32.56,2.8387852,,0.9609119,3.2140656299701296,
144235,5565139178704072320,07090539-3835437,VELA,BF,Gaia DR2 5565139178704072320,107.2724701,-38.5954669,(M6.0),,16.316,15.044,18.009,3.6057400703430176,0.42,2-9960,4981.0,4979.0,4979.0,4979.0,12.338,0.026,0.0274,74.34,2.9830637,,1.4106814,3.6057370125723858,
64092,2944915970856988672,06213660-1604391,VELA,CM,Gaia DR2 2944915970856988672,95.4024862,-16.0774936,(M6.0),,16.969,15.776,18.299,2.7314000129699707,1.0506199598312378,2-9960,4981.0,4979.0,4979.0,4979.0,13.391,0.0434,0.0442,35.89,2.5921526,0.352,1.0029341,2.7313976070772723,2.2401526
145483,5589073038580702720,07183594-3752253,VELA,CM,Gaia DR2 5589073038580702720,109.6497048,-37.8736601,(M6.0),,16.688,15.507,18.149,3.1265299320220947,3.84,2-9960,4981.0,4979.0,4979.0,4979.0,13.088,0.0386,0.0395,42.78,2.73248,0.4262,0.9413447,3.126531418231929,2.3062801
