df_id,prot_id,GaiaDR3_ID,subgroup,data_catalog,prot_source,P_rot,mem_prob_val,mem_prob_val_source,P_out,ra,dec,pmra,pmdec,G0,BPRP0,BPRP0_err,logBPRP0_err,sampled_avg_dist_pc,dustmap_query,dustmap_used,age_Myr,logA_Myr,cmd_exclude
31823,31823,2076297829248112256,NGC6819,L+23,Long2023,23.153,0.4017106770176617,PC,0.05,295.2238496165111,40.10441436734596,-2.7060600098021013,-4.047472540265592,17.682643050263405,1.0483254853723525,0.042306175255158694,-1.373596235851934,2448.4434159480106,NULL,Bayestar,2310,3.3636999999999997,0
multi,multi,2076299100558429568,NGC6819,multi,multi,22.228,0.373786906894214,PC,0.05,295.2822881108175,40.09859550700479,-2.6369027305999984,-3.869050651677872,17.845513881282926,1.057818260671544,0.04863141284066315,-1.3130831131175982,2451.6855369453515,NULL,Bayestar,2310,3.3636999999999997,0
24834,24834,2076299207945186048,NGC6819,L+23,Long2023,18.156,0.9231234250206468,PC,0.05,295.29149812543193,40.12452755568793,-2.944879036052683,-3.7755156305623743,14.119013298790454,0.7538528416989326,0.08615204419809622,-1.0647344132429934,2581.2442870252166,Bayestar,Bayestar,2310,3.3636999999999997,0
23795,23795,144936836795636864,Taurus_D4,L+23,Long2023,5.78,0.9,source,0.05,69.82418064978997,22.350863792278695,10.572733170826698,-17.52742564222232,11.430043147281559,1.5542531533932622,0.045324948071667114,-1.343662684798948,156.47020971524265,Edenhofer,Edenhofer,2.49,0.39620000000000033,0
23835,23835,145133786815830784,Taurus_C5,L+23,Long2023,0.688,0.9,source,0.05,68.92438138749701,22.569807754174153,10.894562712429556,-17.93094135272883,16.60460492976297,3.816644951827764,0.09022032645915401,-1.044695605755792,151.97742633250658,Edenhofer,Edenhofer,2.01,0.30320000000000036,0
23823,23823,145157937416226176,Taurus_C5,L+23,Long2023,1.926,0.9,source,0.05,68.99797802842748,22.641345030134225,10.337623901743873,-16.61228046149597,17.977941638025058,2.606298229663308,0.15281624493997034,-0.8158304761740492,147.67047853832935,Edenhofer,Edenhofer,2.01,0.30320000000000036,0
38125,38125,147469115153030528,Hyades,D+19,Douglas2019,1.04,0.9,source,0.05,71.98251558116293,25.579518701404215,81.85290710252629,-53.85014080598138,13.494483,2.7255583,0.014607264706811547,-1.8354311005580939,50.38900381425388,Edenhofer,Edenhofer,775,2.8897999999999993,0
29789,29789,147790202612482560,Taurus_C6,L+23,Long2023,7.133,0.9,source,0.05,68.39194882907556,24.35464964390897,5.764352690970213,-20.641987778330268,12.575709588196199,2.348196434632484,0.12625340728582896,-0.8987568924531355,129.22075149308415,Edenhofer,Edenhofer,1.57,0.19589999999999996,0
multi,multi,147877549363243520,Hyades,multi,multi,6.598,0.95,source,0.05,67.73289168285214,24.837905200610166,106.11682285722662,-55.41076672012422,14.66773,3.047492,0.015575782127051846,-1.807550136326296,44.622038063612855,Edenhofer,Edenhofer,775,2.8897999999999993,0
23850,23850,148017561002336384,Taurus_D4,L+23,Long2023,0.727,0.9,source,0.05,68.42886974313994,25.446244175020293,3.216280061372855,-23.684100868981687,19.429481392371542,3.135106453294609,0.28632834409447266,-0.543135658354488,141.67716147553938,Edenhofer,Edenhofer,2.49,0.39620000000000033,0
multi,H11_151312419393052032,151312419393052032,Hyades,multi,Hartman2011,18.02,0.95,source,0.05,67.29629284165766,26.246508186399712,103.1185834592628,-55.48239469099442,12.055849,2.1427555,0.01424060887725308,-1.846471441431044,47.77449420577449,Edenhofer,Edenhofer,775,2.8897999999999993,0
21024,21024,2075875346210741632,NGC6866,L+23,Long2023,9.09,0.8946674629927588,PC,0.05,300.9621256899668,44.034295371839484,-1.383953665549192,-5.750473293059205,15.966716041041135,0.8893486570975782,0.11473145008770762,-0.9403175173442959,1493.6794227733865,Bayestar,Bayestar,735,2.8666,0
18481,18481,2075877884522838400,NGC6866,L+23,Long2023,0.452,1,PC,0.05,300.97990496372825,44.178838863145856,-1.3871630890905668,-5.780939337754888,11.624307965773166,0.22982202302194832,0.0424212508818762,-1.3724165295232098,1416.5716605128741,Bayestar,Bayestar,735,2.8666,0
21062,21062,2076060682637579392,NGC6866,L+23,Long2023,3.742,0.5581016159065423,PC,0.05,300.67584877238517,44.054247468132324,-1.4433892391183714,-5.692998811011181,14.818479965773166,0.7169855730219483,0.05113045965870234,-1.2913203029836007,1300.1159714108674,Bayestar,Bayestar,735,2.8666,0
21081,21081,2076065183763486464,NGC6866,L+23,Long2023,1.815,0.8851552156182972,PC,0.05,300.8868289747642,44.15805510121318,-1.3873595355844448,-5.804646173889006,14.153401525131702,0.5570319826861763,0.024963391969877322,-1.602696404017087,1333.2795949267265,Bayestar,Bayestar,735,2.8666,0
21089,21089,2076065664799867392,NGC6866,L+23,Long2023,3.435,0.6980242642735405,PC,0.05,300.9542663823042,44.20927416944198,-1.395660295711819,-5.784462348667153,14.400203576253414,0.6584951490401267,0.1829961227483835,-0.7375581118368955,1517.6602892329697,Bayestar,Bayestar,735,2.8666,0
18492,18492,2076069543142253056,NGC6866,L+23,Long2023,0.449,0.9521934828435756,PC,0.05,300.7670341686266,44.23764964314205,-1.4306140182203602,-5.762636309426529,12.084224990888357,0.15979686576285368,0.11212083650379588,-0.9503136707438293,1434.7472993671352,Bayestar,Bayestar,735,2.8666,0
21112,21112,2076082879028918784,NGC6866,L+23,Long2023,4.277,0.99,source,0.05,300.65040642476896,44.36395023190757,-1.4164929397093426,-5.7381225249111925,14.704470694112182,0.6390595673869848,0.07255509338866045,-1.1393320945571204,1324.8207515311428,Bayestar,Bayestar,735,2.8666,0
24797,24797,2076294741179177088,NGC6819,L+23,Long2023,4.382,0.5187186060374951,PC,0.05,295.3491578919542,40.015939251408334,-2.9794273139284844,-3.671410830924254,14.708982428231,0.7018082794162274,0.05331482068260488,-1.2731520471467517,2402.2746491603043,Bayestar,Bayestar,2310,3.3636999999999997,0
multi,multi,2076298761268673152,NGC6819,multi,multi,19.241500000000002,0.6383965205407294,PC,0.05,295.3775146584346,40.14520576941515,-2.87640557865517,-3.880829222737468,16.746566326820016,0.8799855729742287,0.17690352402592902,-0.7522635155935496,3015.2999853542574,Bayestar,Bayestar,2310,3.3636999999999997,0
24830,24830,2076299001786815104,NGC6819,L+23,Long2023,5.554,0.5898548389794784,PC,0.05,295.3462650041434,40.15190173733306,-3.033318223057318,-3.7681842653925677,14.698956160962194,0.8602601205036581,0.06516610164887715,-1.1859782584891367,2563.0857390337655,Bayestar,Bayestar,2310,3.3636999999999997,0
24882,24882,2076299826420588288,NGC6819,L+23,Long2023,2.98,0.4886456932969652,PC,0.05,295.3207520282868,40.18735490173037,-3.0870789664128244,-3.88446304914234,14.916089597438633,0.8282886024615406,0.09838374361620497,-1.0070766560506519,2674.161602317764,Bayestar,Bayestar,2310,3.3636999999999997,0
29784,29784,145203811962545152,Taurus_C5,L+23,Long2023,6.499,0.9,source,0.05,68.54585246096948,22.862256052331663,8.9690866817163,-17.131277700253996,12.784302957189237,2.185435541342402,0.06004964437925482,-1.2214895601942075,160.72445916641297,Edenhofer,Edenhofer,2.01,0.30320000000000036,0
23829,23829,145213295250374016,Taurus_C5,L+23,Long2023,0.853,0.9,source,0.05,68.96709847025615,22.91774161834772,7.2315507392039695,-7.6457045200823375,14.131240590629105,3.2292662054877317,0.13529526948202955,-0.8687173879830627,159.5159933188693,Edenhofer,Edenhofer,2.01,0.30320000000000036,0
20844,20844,147872945158301184,Hyades,L+23,Long2023,36.736,1,source,0.05,67.88442990297246,24.74810497994556,44.89519046826367,-91.20149717677717,15.403056,3.1625443,0.018129499881431272,-1.7416141761433486,41.38157075012772,Edenhofer,Edenhofer,775,2.8897999999999993,0
23792,23792,148400156688543104,Taurus_C7,L+23,Long2023,2.962,0.9,source,0.05,69.94787454132882,26.027873278083714,6.0875255281749405,-21.645301839256284,17.69832807744181,4.981088233185636,0.18510138640619872,-0.7325903283767183,137.44752754974388,Edenhofer,Edenhofer,2.59,0.41329999999999956,0
23682,23682,148450085683504896,Taurus_C7,L+23,Long2023,4.525,0.9,source,0.05,69.64706733088025,26.177305031004774,4.775979175959282,-21.376969915794696,12.873180579070974,3.284638090438926,0.02227564802287914,-1.6521696530074994,137.3034203052305,Edenhofer,Edenhofer,2.59,0.41329999999999956,0
27077,27077,149943428633879296,Pleiades,L+23,Long2023,16.967,1,source,0.05,64.08373648644971,24.61369081129801,17.38920144271069,-45.179155620410626,13.344280534008245,1.7804871968889802,0.0389790380463305,-1.4091688829281332,140.77727606533807,Edenhofer,Edenhofer,97,1.9892000000000003,0
21013,21013,2075873422065500800,NGC6866,L+23,Long2023,0.441,1,PC,0.05,301.11155463402065,44.06397919651835,-1.4007181717671031,-5.763744785657184,13.531355881282925,0.47525100067154413,0.0419055614235823,-1.377728336573195,1411.9064401814594,Bayestar,Bayestar,735,2.8666,0
21025,21025,2075875586728894208,NGC6866,L+23,Long2023,5.729,1,PC,0.05,300.9105187930489,44.05643666648287,-1.3189274751880369,-5.7551057474788525,14.421425047868608,0.6007037207474469,0.1007415177267383,-0.9967915105422117,1365.3654058279642,Bayestar,Bayestar,735,2.8666,0
18468,18468,2075875655448389120,NGC6866,L+23,Long2023,0.22,0.589189541695088,PC,0.05,300.9310439083523,44.07894090459797,-1.3944828448126976,-5.797747951364007,13.28740496710117,0.41931241712646744,0.015226917621500642,-1.817388001815399,1260.128395413487,both,Edenhofer,735,2.8666,0
21029,21029,2075876411362723328,NGC6866,L+23,Long2023,7.951,1,PC,0.05,301.06701261516133,44.088893264548396,-1.3815620949818406,-5.758591237154542,15.271760404696582,0.7572004543595552,0.03701981693872774,-1.4315657331438105,1438.5792869832753,Bayestar,Bayestar,735,2.8666,0
18471,18471,2075877476514590720,NGC6866,L+23,Long2023,11.537,0.6436919985569357,PC,0.05,300.9987623423395,44.132048806645166,-1.2695393873926948,-5.695659538757372,12.1924794889369,0.3122842038921928,0.033483390550222376,-1.475170571506237,1385.217675003783,Bayestar,Bayestar,735,2.8666,0
21065,21065,2076061679069966080,NGC6866,L+23,Long2023,7.375,0.815591729309179,PC,0.05,300.6124132064177,44.089926490927084,-1.3488214061232155,-5.8686075103599045,15.435702575071453,0.804233823896718,0.058573471834743804,-1.23229903320297,1436.5266857124545,Bayestar,Bayestar,735,2.8666,0
21071,21071,2076063568855737728,NGC6866,L+23,Long2023,0.415,1,PC,0.05,300.8417448969677,44.10656316436251,-1.3326162066835003,-5.799571131726978,13.420660118717073,0.4394855393284559,0.034534584332516424,-1.46174576691079,1396.2780358611794,Bayestar,Bayestar,735,2.8666,0
21097,21097,2076066489433553920,NGC6866,L+23,Long2023,9.229,0.4980189922469876,PC,0.05,300.839696591827,44.24047262111337,-1.2458671164599249,-5.821082640033296,16.362478809562457,1.0456748053856717,0.016435668270205588,-1.7842126329171686,1326.4133186340864,both,Edenhofer,735,2.8666,0
24806,24806,2076296935894866304,NGC6819,L+23,Long2023,2.116,0.9822185736391924,PC,0.05,295.1683303672322,40.018612207239705,-2.846493436758035,-3.831911559821214,14.579936881282926,0.6847522606715442,0.05242159320852758,-1.280489784015946,2433.3477462522214,Bayestar,Bayestar,2310,3.3636999999999997,0
multi,multi,2076297867915351040,NGC6819,multi,multi,20.863,0.5829964537233997,PC,0.05,295.23706485451095,40.102774551143845,-2.7118361103303092,-3.916361453669782,17.332724050263405,1.0325974853723525,0.04597528335091507,-1.3374755854752107,2410.587497307639,Bayestar,Bayestar,2310,3.3636999999999997,0
24836,24836,2076299276664661248,NGC6819,L+23,Long2023,0.394,0.6601886003136751,PC,0.05,295.28108304748463,40.13284576572996,-3.040697258847703,-3.917536240358834,14.746960263858915,0.7739747628691148,0.053917936097825955,-1.2682667403317962,2425.943169442628,Bayestar,Bayestar,2310,3.3636999999999997,0
24903,24903,2076300032578972800,NGC6819,L+23,Long2023,18.182,0.8222497116966965,PC,0.05,295.3175105067282,40.1906363303429,-2.881548136098149,-3.69090427274878,14.72931290439403,0.806235441463542,0.143069099148547,-0.844454157424277,2654.4774245820877,Bayestar,Bayestar,2310,3.3636999999999997,0
27031,27031,117709729140216320,Pleiades,L+23,Hartman2010,6.484,0.958,source,0.05,52.20328901734698,26.499191115552748,19.630579401464082,-40.02249970769072,11.68104796960713,1.0232936298450503,0.01674428844360844,-1.7761333032797073,152.43968441671308,Edenhofer,Edenhofer,97,1.9892000000000003,0
29778,29778,145210099794710272,Taurus_C5,L+23,Long2023,4.974,0.9,source,0.05,68.96293446165316,22.877670430145727,6.102569611936421,-28.125774446485227,13.510906565968622,2.479499211970901,0.07733745295113556,-1.1116101351784198,159.74558806120575,Edenhofer,Edenhofer,2.01,0.30320000000000036,0
29782,29782,145238687096970496,Taurus_C6,L+23,Long2023,1.496,0.9,source,0.05,68.78551260561197,23.194321234015604,7.878427616018122,-20.882206933888327,16.322149947942115,3.972127249810004,0.04465951114426479,-1.3500860351497181,128.04955349048788,Edenhofer,Edenhofer,1.57,0.19589999999999996,0
23898,23898,145494460991086976,Taurus_D4,L+23,Long2023,1.873,0.9,source,0.05,66.78088493127743,22.250966945271244,7.615507982896058,-17.056033128505774,15.623007974376996,3.830092478729657,0.03454732871607937,-1.4615855277027199,159.84759932834865,Edenhofer,Edenhofer,2.49,0.39620000000000033,0
20854,20854,145664777917536512,Hyades,L+23,Long2023,13.01,1,source,0.05,66.03147802349007,22.118672707891832,110.55785272690655,-43.889716888500814,10.500138,1.5751286,0.01422942507608068,-1.8468126467414188,45.419261358870756,Edenhofer,Edenhofer,775,2.8897999999999993,0
38070,38070,145916050683920128,Hyades,D+19,Douglas2019,14.95,0.9,source,0.05,67.4128739855634,22.882562464954916,82.7779335754593,-35.5409784176602,10.853678,1.4870806,0.014163037275227853,-1.8488436018423422,58.730723264004645,Edenhofer,Edenhofer,775,2.8897999999999993,0
38110,38110,146592838746224384,Hyades,D+19,Douglas2019,21.78,0.9,source,0.05,70.71776953178484,23.339387103784023,80.66514329115714,-43.78059898541263,13.738723,2.7130642,0.014430197747887273,-1.8407277174007675,53.818676276501016,Edenhofer,Edenhofer,775,2.8897999999999993,0
20850,20850,146677879098433152,Hyades,L+23,Long2023,0.244,1,source,0.05,69.71422712830996,23.149732324476236,105.62660408914958,-54.239126595885544,7.3807282,0.73090553,0.014224840069241915,-1.8469526077052059,43.33753898154062,Edenhofer,Edenhofer,775,2.8897999999999993,0
23812,23812,146758796282263040,Taurus_D4,L+23,Long2023,0.517,0.9,source,0.05,69.50028420444511,23.45451838657902,-1.675608681449118,-18.624883610829848,16.85036670953536,3.662040283191515,0.05434006850305903,-1.264879818430425,113.17521069515783,Edenhofer,Edenhofer,2.49,0.39620000000000033,0
38157,38157,147258180719392512,Hyades,D+19,Douglas2019,0.66,0.9,source,0.05,71.68809269792875,24.61089764239113,100.12426743518535,-62.3189555629059,16.816654,3.9253502,0.04283166978957213,-1.3682349943341945,41.654178744481015,Edenhofer,Edenhofer,775,2.8897999999999993,0
29792,29792,147831571737487488,Taurus_C6,L+23,Long2023,2.74,0.9,source,0.05,68.29182694074392,24.561921201495377,7.170984263052814,-21.19718215540367,11.630825136282445,1.8017337452276936,0.020759708953653793,-1.6827787394896772,130.10876772788794,Edenhofer,Edenhofer,1.57,0.19589999999999996,0
23793,23793,148400229703257856,Taurus_C7,L+23,Long2023,3.443,0.9,source,0.05,69.93703900744292,26.031209749272,6.6870901915351855,-21.949003203507488,14.921248698708725,4.337348914026239,0.03199498791908299,-1.4949180494791559,137.84777944835872,Edenhofer,Edenhofer,2.59,0.41329999999999956,0
29835,29835,150073682105601408,Taurus_D4,L+23,Long2023,5.817,0.9,source,0.05,63.169623638019274,24.637620221806507,14.227465076394363,-18.84413837838408,14.164094215019189,2.823772905580386,0.04845942741671009,-1.31462172167256,147.4608341297918,Edenhofer,Edenhofer,2.49,0.39620000000000033,0
18480,18480,2075877888831466112,NGC6866,L+23,Long2023,1.433,0.4825368833003617,PC,0.05,300.98678447038117,44.175503619391414,-1.269558783348017,-5.90668989188467,11.699269287697554,0.15168109402926444,0.0321199190484051,-1.4932255579411546,1528.9758062031494,Bayestar,Bayestar,735,2.8666,0
18485,18485,2076065458641431296,NGC6866,L+23,Long2023,9.605,0.4645356717086108,PC,0.05,300.9563184214037,44.18071965826028,-1.2292327390632423,-5.927044576227255,11.795666965773165,0.16385447302194833,0.04279344275753941,-1.3686227728650597,1410.5126696628245,Bayestar,Bayestar,735,2.8666,0
21086,21086,2076065493001162240,NGC6866,L+23,Long2023,7.207,0.94518399270185,PC,0.05,300.938528664632,44.17545401813674,-1.3416315938218575,-5.807593163827053,15.379292965773166,0.8246134230219484,0.12823708653755853,-0.891986357427421,1474.0086953195948,Bayestar,Bayestar,735,2.8666,0
21111,21111,2076078824579711360,NGC6866,L+23,Long2023,2.418,0.97,source,0.05,300.4618348398407,44.3039477068134,-1.3622664639733624,-5.775177331050522,14.293006913401843,0.6167089025791646,0.06723368305311664,-1.1724130974938516,1421.2775000210866,Bayestar,Bayestar,735,2.8666,0
31866,31866,2076298653881725824,NGC6819,L+23,Long2023,22.337,0.775792306319101,PC,0.05,295.3765306789821,40.12311013332286,-2.9399104064403287,-3.9865152362725635,17.305355965773163,1.0297955230219482,0.057573762941746945,-1.2397753847288175,2873.4602886800603,Bayestar,Bayestar,2310,3.3636999999999997,0
24839,24839,2076299379743863936,NGC6819,L+23,Long2023,2.89,0.4746910107322535,PC,0.05,295.26371879645205,40.126593323880726,-2.8905061239506207,-4.069533539044495,14.894846643848776,0.7474933420146321,0.09302900911865508,-1.0313816048260072,2459.2800623201306,Bayestar,Bayestar,2310,3.3636999999999997,0
38013,H11_140340019198296320,140340019198719232,Hyades,D+19,Hartman2011,22.15,0.9,source,0.05,44.17299860878332,35.37599070841988,200.9863567298903,-63.297945382047594,12.504895,2.4661722,0.014582773664186007,-1.8361598647364055,38.352182554058956,Edenhofer,Edenhofer,775,2.8897999999999993,0
20859,20859,144833998098820992,Hyades,L+23,Long2023,0.514,1,source,0.05,69.68131449942413,21.737114106920153,106.12618019048706,-48.854599530910605,15.108836,3.1361666,0.016289983119873796,-1.7880793657190819,43.11638532729188,Edenhofer,Edenhofer,775,2.8897999999999993,0
38050,38050,145668974102570624,Hyades,D+19,Douglas2019,21.94,0.9,source,0.05,65.98973921339132,22.18137709233843,114.55826214095832,-48.52743044392452,13.819638,2.8482285,0.015023171873388738,-1.8232383641574355,42.96775805516852,Edenhofer,Edenhofer,775,2.8897999999999993,0
23884,23884,146366442430208640,Taurus_C6,L+23,Long2023,2.383,0.9,source,0.05,67.49799065088487,24.552040229103127,8.514488372559537,-21.35342964826256,16.70869707474052,4.3683313965371795,0.11777300237917086,-0.9289542533649192,130.5653374862863,Edenhofer,Edenhofer,1.57,0.19589999999999996,0
23844,23844,147786354323787008,Taurus_C6,L+23,Long2023,0.711,0.9,source,0.05,68.52584135339377,24.31401158186438,6.131821983268448,-20.620191316638174,18.432178594327578,4.226907404381861,0.16684880869041174,-0.7776768898843905,133.64399738008765,Edenhofer,Edenhofer,1.57,0.19589999999999996,0
23871,23871,151037064744973696,Taurus_D4,L+23,Long2023,1.464,0.9,source,0.05,67.9935841993249,25.72491118968301,7.565842440972232,-20.864048352932937,13.549800183195234,3.1405395132568215,0.05272802231922072,-1.27795851753553,153.6129862868012,Edenhofer,Edenhofer,2.49,0.39620000000000033,0
21023,21023,2075875307544319616,NGC6866,L+23,Long2023,10.766,0.9608015294481368,PC,0.05,300.9454515995187,44.04221460869852,-1.3142908357953784,-5.830442264265637,16.104251118717073,0.9556245393284558,0.11374813766471495,-0.9440557050757621,1403.4877565103784,Bayestar,Bayestar,735,2.8666,0
21026,21026,2075875655448388736,NGC6866,L+23,Long2023,8.479,0.8273396609399695,PC,0.05,300.936077214128,44.07179014849328,-1.3785448342909168,-5.808396905860726,15.155412118717074,0.7348537393284559,0.06627758411626501,-1.1786333304291805,1348.7178631662,Bayestar,Bayestar,735,2.8666,0
21032,21032,2075876617521142016,NGC6866,L+23,Long2023,9.653,0.5411198246413799,PC,0.05,301.03983956148005,44.101395854480735,-1.3906415135948564,-5.6200127643803395,16.599095118717074,1.0618410393284559,0.04301008550904757,-1.3664296940171567,1363.459258493338,Bayestar,Bayestar,735,2.8666,0
18482,18482,2075877888831463296,NGC6866,L+23,Long2023,23.186,0.6759984509580595,PC,0.05,300.977898054837,44.1813269666489,-1.2153781052707955,-5.727031591076676,11.122361965773166,0.2675942030219483,0.0440581238772913,-1.3559740003102527,1443.4574278113007,Bayestar,Bayestar,735,2.8666,0
21074,21074,2076064530928419200,NGC6866,L+23,Long2023,4.06,0.8235091638083355,PC,0.05,300.8160201690604,44.15177877527679,-1.4258784576984065,-5.839167930485523,14.698662097116232,0.629918023205328,0.035793443621582204,-1.4461965169241409,1393.273264618409,Bayestar,Bayestar,735,2.8666,0
18486,18486,2076065557415496704,NGC6866,L+23,Long2023,5.687,0.3878817070810113,PC,0.05,300.97261930507585,44.192226168413555,-1.5689732565656396,-5.820038669437314,12.183440965773165,0.3470867730219483,0.042867079027715915,-1.367876108403616,1397.8572779692727,Bayestar,Bayestar,735,2.8666,0
21090,21090,2076065733519331712,NGC6866,L+23,Long2023,8.81,1,PC,0.05,300.91810219536245,44.20278019483579,-1.393179340242805,-5.8108648802838525,16.055606965773165,0.9684418230219483,0.04573603403964026,-1.3397414975643271,1392.110162708832,Bayestar,Bayestar,735,2.8666,0
21100,21100,2076067176628208768,NGC6866,L+23,Long2023,8.986,0.6056825565008717,PC,0.05,300.73090714045105,44.132785466581716,-1.2868052457848362,-5.91859945998822,15.627676784747363,0.8513943055775166,0.1373293923766832,-0.8622365015041327,1382.3267070770203,Bayestar,Bayestar,735,2.8666,0
24802,24802,2076296115568643712,NGC6819,L+23,Long2023,11.477,1,PC,0.05,295.1922196578224,39.98574447729085,-2.8410497994094084,-3.889159444497009,14.708651171902716,0.7128126769275307,0.05190633108593725,-1.28477966743099,2413.686254974352,Bayestar,Bayestar,2310,3.3636999999999997,0
24813,24813,2076297936634830336,NGC6819,L+23,Long2023,8.258,0.8455298724180725,PC,0.05,295.22572618870436,40.12186959202536,-2.926877260104612,-3.931957115653968,14.764481116810083,0.6916150236280918,0.036464145302807255,-1.4381339615778708,2439.534940118899,Bayestar,Bayestar,2310,3.3636999999999997,0
multi,multi,2076298589469910784,NGC6819,multi,multi,18.887999999999998,0.5721215226288617,PC,0.05,295.3441988604916,40.09568738264853,-2.934643826780965,-3.6861913624631963,17.01855728769755,0.9302226640292645,0.061643646834587756,-1.2101116763571194,2692.788654060004,Bayestar,Bayestar,2310,3.3636999999999997,0
864,864,2076384007778360576,NGC6819,C+20,Meibom2015,4.9,0.9,source,0.05,295.7301984004276,40.16330337912863,-2.922479416268917,-3.925705540405146,15.300454356151223,0.6672556179853677,0.04735473514592836,-1.324636588045523,2382.7544110370372,Bayestar,Bayestar,2310,3.3636999999999997,0
32141,32141,2076389672824738560,NGC6819,L+23,Long2023,21.358,0.3931554559744645,PC,0.05,295.46071354992597,40.14937140057803,-2.816176793562365,-4.037058632063822,18.028831645211696,1.1427461720816612,0.056786059052282845,-1.2457582702712113,2529.151439872197,NULL,Bayestar,2310,3.3636999999999997,0
20861,20861,144171233106399104,Hyades,L+23,Long2023,9.164,1,source,0.05,67.81589657872274,20.132994598786517,106.53332318806763,-39.29482776447058,8.404495,0.90096426,0.014186536739884337,-1.8481236128816607,45.99698435692177,Edenhofer,Edenhofer,775,2.8897999999999993,0
37977,37977,144377803854541184,Hyades,D+19,KundertCargileASAS,13.59,0.9,source,0.05,68.40543499042356,21.15064523402506,108.25728082834638,-46.29095905269867,10.200552,1.4889374,0.01416495858524458,-1.848784690908884,43.64426980372934,Edenhofer,Edenhofer,775,2.8897999999999993,0
29783,29783,145225596036660224,Taurus_C5,L+23,Long2023,2.014,0.9,source,0.05,68.73727083264589,22.97651754360097,11.587127951144849,-16.359581435379063,12.161432343788334,1.7920402829969349,0.055713331302818865,-1.2540408727166978,161.30685359056196,Edenhofer,Edenhofer,2.01,0.30320000000000036,0
20855,20855,145325548516513280,Hyades,L+23,Long2023,9.161,1,source,0.05,65.84351591714137,21.378929427680287,99.46023349708635,-37.91650678470474,8.648896,0.9090738,0.014180591658158449,-1.8483056486654448,49.99711850811065,Edenhofer,Edenhofer,775,2.8897999999999993,0
29808,29808,145886539965771648,Taurus_C5,L+23,Long2023,1.579,0.9,source,0.05,67.37549932544228,22.65420466359833,8.980465815469902,-17.673440133209162,12.973121815136633,2.4885100230056136,0.03211598312084949,-1.493278779007972,159.84410473971994,Edenhofer,Edenhofer,2.01,0.30320000000000036,0
23895,23895,146319193494413696,Taurus_D4,L+23,Long2023,0.681,0.9,source,0.05,66.93917084144658,23.95670898507713,11.959405142479806,-16.147887463074774,19.276899265848144,3.412318935608724,0.8044332482945429,-0.09450998773660142,163.5808036802775,Edenhofer,Edenhofer,2.49,0.39620000000000033,0
29771,29771,146709146460303744,Taurus_C6,L+23,Long2023,0.664,0.9,source,0.05,69.74468142050874,23.399759054635936,7.210226096103449,-21.33245850911031,16.24695412396936,3.894051892141123,0.028499637281216763,-1.5451606672816116,124.28665395965683,Edenhofer,Edenhofer,1.57,0.19589999999999996,0
multi,multi,146989143968434688,Hyades,multi,multi,16.194499999999998,0.95,source,0.05,71.79108920329166,24.019811673334868,92.18788556468283,-52.683832225084146,11.510047,1.964818,0.014188268192918099,-1.8480706108962057,46.21455486396712,Edenhofer,Edenhofer,775,2.8897999999999993,0
