moca_oid,GaiaDR3_ID,twomass_id,moca_aid,moca_mtid,designation,ra,dec,spectral_type,banyan_prob,gmag,rmag,bmag,parallax_mas,prot_days,age_string_myr,age_myr,age_myr_unc,age_myr_unc_pos,age_myr_unc_neg,phot_g_mean_mag,bp_rp,ruwe,parallax,ebpminrp_gspphot,bprp0,flag_high_ruwe
3945769,604996618098066432,,NGC2682,CM,Gaia DR3 604996618098066432,132.8777585,12.1113683,(M2.3),99.7296,19.60179,18.47643,20.79009,1.2986498350397653,120.0,~4000,4168.7,,,,19.601797,2.312893,0.9368753,1.2986498350397653,,,False
59172,252720174962706816,04323650+4420460,THEIA801,CM,Gaia DR2 252720174962706816,68.1520534,44.3460485,(M5.9),99.7295,16.976,15.798,18.446,4.307139873504639,0.8173149824142456,316.2,316.2,131.1,131.1,131.1,17.161411,2.7628975,0.94758004,4.307136428451497,0.4536,2.3092976,False
97384,4176133835918743680,17461984-0454065,MOPH,CM,Gaia DR2 4176133835918743680,266.582700249193,-4.90186873099114,(M1.9),99.7294,16.599,15.499,18.013,4.6722002029418945,1.1572799682617188,125,125.0,25.0,25.0,25.0,17.431572,2.9958591,0.95538783,4.6722028487930665,0.6335,2.362359,False
2553,51622315739944704,03533155+2057271,PLE,HM,Cl* Melotte 22 DH 789,58.3815939,20.9573265,(M6.0),99.7286,16.746,15.497,18.503,8.290820121765137,0.2773,127.4 +6.3/-10,127.4,8.15,6.3,10.0,16.850912,3.072917,1.0518576,8.29081962283454,0.4446,2.6283169,False
2734,53258732639653760,03595984+2205297,PLE,HM,Cl* Melotte 22 DH 884,59.9994675,22.091391,(M5.6),99.7278,16.796,15.537,18.517,6.665719985961914,0.5733,127.4 +6.3/-10,127.4,8.15,6.3,10.0,16.949703,3.079074,1.0731882,6.665716491360589,,,False
6655,610609831115899776,08552802+1541440,PRA,HM,2MASS J08552802+1541440,133.8665771,15.6955282,(M5.8),99.7275,18.196,16.91,20.025,5.306930065155029,0.589,617,617.0,25.0,40.0,10.0,18.216173,3.1257458,0.97577924,5.306926803769553,,,False
4660,5278760380137682816,06240216-6948116,ABDMG,CM,2MASS J06240216-6948116,96.0089712,-69.8030796,(M6.0),99.7269,16.267,14.912,18.446,17.078100204467773,0.1592,133 +15/-20,133.0,12.5,15.0,10.0,16.270836,3.5367432,0.97035193,17.078050503119858,,,False
431521,508146759147547776,01510074+6025562,STOC2,CM,Gaia eDR3 508146759147547776,27.7531961,60.4322001,(M3.5),99.7265,18.503,17.292,20.007,2.8340001106262207,1.3927199840545654,398.1,398.1,79.6,79.6,79.6,18.830061,2.9235134,0.9792238,2.8339970954523914,0.5565,2.3670135,False
17430,5239479880579918208,10445710-6524562,IC2602,HM,Gaia DR2 5239479880579918208,161.23776795830398,-65.4155619943329,(M2.8),99.7264,14.727,13.561,16.135,6.556729793548584,0.43,40.0 (+1.9/-1.4),40.0,1.7,1.9,1.4,14.769816,2.5995703,1.3486435,6.556727367212387,0.3917,2.2078702,True
2881767,4066117183507049984,18041713-2416275,NGC6530,CM,Gaia DR3 4066117183507049984,271.071397,-24.274328,(M1.8),99.7262,16.66756,15.57642,17.86637,0.784908990872749,2.50271,5.5 ± 0.6,5.5,0.6,0.6,0.6,16.667576,2.2898197,1.0420166,0.784908990872749,0.7134,1.5764197,False
64241,2946141067329989120,06530811-1654594,THEIA319,CM,Gaia DR2 2946141067329989120,103.2838065,-16.916534,(M1.5),99.7257,17.033,15.963,18.217,2.2721500396728516,1.2810100317001345,120.2,120.2,24.9,24.9,24.9,17.17453,2.3324566,0.99332577,2.272146415615434,0.3026,2.0298567,False
221412,5589655436147348736,07235940-3608087,COL135,CM,Gaia DR2 5589655436147348736,110.9974235,-36.1356627,(M5.7),99.7248,16.816,15.614,18.357,3.4436399936676025,0.73,27.5,27.5,5.5,5.5,5.5,16.871494,2.7781467,1.0255394,3.4436413468694758,0.3803,2.3978467,False
3140933,4522187391138230400,18284028+1558286,OCSN10,CM,Gaia DR3 4522187391138230400,277.167862,15.974614,(M4.3),99.724,17.30668,16.03214,18.68165,2.6464894042969536,1.7493951080796033,"55 (-26,+35)",55.0,31.0,35.0,26.0,17.306627,2.6498585,1.0015575,2.6464894042969536,0.5866,2.0632584,False
55708,2238091450606493568,19562943+6153495,CUMA,CM,Gaia DR2 2238091450606493568,299.122656,61.89697,(M3.5),99.7238,16.112,14.898,17.669,7.796380043029785,2.4484400749206543,414.0,414.0,23.0,23.0,23.0,16.133114,2.7836275,1.1149329,7.796379121467642,0.377,2.4066274,False
2881621,4066068770631144320,,NGC6530,CM,Gaia DR3 4066068770631144320,271.1349951275442,-24.370416368311112,(M2.4),99.723,17.39276,16.2593,18.75483,0.7305890462748565,7.96898,5.5 ± 0.6,5.5,0.6,0.6,0.6,17.392681,2.493187,1.0163919,0.7305890462748565,0.5268,1.966387,False
8479,6066053552224632832,13515045-5223272,MEL4,HM,2MASS J13515045-5223272,207.9599901,-52.3910321,(M5.9),99.7222,13.783,12.558,15.331,10.237500190734863,1.9247,23-26,24.5,1.5,1.5,1.5,13.803877,2.7857819,3.0445538,10.237466475177778,0.3652,2.4205818,True
4033981,6595320860268800768,22261875-3715206,HSC52,CM,Gaia DR3 6595320860268800768,336.5782067,-37.2556948,(M2.8),99.7204,16.55767,15.39842,17.92657,4.030536243108728,1.9545494030453776,"200 (-110,+230)",200.0,170.0,230.0,110.0,16.557657,2.5280437,1.0170559,4.030536243108728,0.2921,2.2359438,False
3913969,5993142664137715072,16252479-4036201,NGC6124,CM,Gaia DR3 5993142664137715072,246.3533969,-40.6058403,(M6.0),99.72,17.75105,16.66019,18.94276,1.5532039324681568,2.9482083691483045,199.5,199.5,,,,17.751106,2.28294,0.99708724,1.5532039324681568,0.5501,1.7328398,False
253533,67103405099117568,03561579+2529155,PLE,HM,Gaia eDR3 67103405099117568,59.0658694,25.4874117,(M6.0),99.7192,17.059,15.653,18.857,7.34184980392456,0.4688,127.4 +6.3/-10,127.4,8.15,6.3,10.0,17.058586,3.2045927,1.2159388,7.3418460551331135,0.4106,2.7939928,True
1793108,6830600263959579136,21390593-1928584,CWNU1012,CM,Gaia DR3 6830600263959579136,324.7747397,-19.4828985,(M3.7),99.7183,17.89232,16.66642,19.60479,3.6155272660877578,0.5824733071080659,"135 (-65,+100)",135.0,83.0,100.0,65.0,17.892345,2.9385605,0.97428703,3.6155272660877578,0.3566,2.5819604,False
121726,5290949325520701696,07553957-6016254,NGC2516,CM,Gaia DR2 5290949325520701696,118.914884,-60.273746,(M1.2),99.7177,16.842,15.79,18.021,2.4881699085235596,0.7809000015258789,195 ± 25,195.0,25.0,25.0,25.0,17.078753,2.363347,1.004825,2.4881720941556873,0.375,1.988347,False
3913540,5993085287690175104,16244378-4054583,NGC6124,CM,Gaia DR3 5993085287690175104,246.182464,-40.9161845,(M0.0),99.7174,16.76949,15.77992,17.69736,1.5180233396809617,3.391186232243271,199.5,199.5,,,,16.7695,1.9177294,1.047684,1.5180233396809617,0.7197,1.1980294,False
1159,67656665605333888,03314984+2250248,PLE,HM,Gaia DR2 67656665605333888,52.9577942,22.8399981,(M6.0),99.7144,16.579,15.324,18.19,8.08368968963623,0.57495,127.4 +6.3/-10,127.4,8.15,6.3,10.0,16.639168,2.9042673,1.1157457,8.083688638029253,0.3846,2.5196674,False
149326,5733626137222167040,08493882-1442482,THEIA600,CM,Gaia DR2 5733626137222167040,132.4117114,-14.7134127,(M5.6),99.7133,17.749,16.521,19.423,4.028019905090332,2.3668999671936035,269.2,269.2,62.0,62.0,62.0,17.802275,2.9358997,0.93844,4.02802004137458,,,False
282433,5290765187385453184,08003531-6047501,NGC2516,HM,Cl* NGC 2516 JTH 13342,120.147158,-60.797276,(M2.8),99.7128,18.097,16.936,19.532,2.1531999111175537,1.555667,195 ± 25,195.0,25.0,25.0,25.0,18.306847,2.7242126,0.97082555,2.1531985626434036,0.3071,2.4171126,False
554916,3185090438966524160,04474511-0854286,CWNU1018,CM,Gaia EDR3 3185090438966524160,71.9379465,-8.908006,(M3.7),99.7124,16.587,15.358,18.167,6.172210216522217,0.7768610119819641,"153 (-74,+110)",153.0,92.0,110.0,74.0,16.598907,2.816331,1.0054965,6.1722098212893695,0.3335,2.482831,False
2747,4841643382115183360,04001374-4256348,COL,CM,2MASS J04001374-4256348,60.057445,-42.9430299,(M3.8),99.712,14.66,13.427,16.289,11.999199867248535,6.6897,33.7 (+2.0/-1.9),33.7,2.0,2.0,1.9,14.662065,2.862403,1.1445173,11.999246226674453,0.4042,2.4582028,False
2880905,4065971150300633216,18042934-2427040,NGC6530,CM,Gaia DR3 4065971150300633216,271.122277,-24.451118,(M2.8),99.7111,17.58557,16.42185,18.95247,1.0050889492157886,7.96898,5.5 ± 0.6,5.5,0.6,0.6,0.6,17.585526,2.5301094,1.0428216,1.0050889492157886,0.542,1.9881094,False
90865,4043137386191149440,17540427-3345284,NGC6475,CM,Gaia DR2 4043137386191149440,268.517804,-33.7579,(M2.4),99.7109,16.598,15.463,17.783,3.5983200073242188,0.7504870295524597,255 ± 20,255.0,20.0,20.0,20.0,16.789524,2.4342651,0.994244,3.598322079097452,0.4084,2.025865,False
3194358,509602065867152256,01395052+6006463,CSTOC2,CM,Gaia DR3 509602065867152256,24.9607209,60.1128037,(M3.7),99.7106,18.82728,17.59967,20.4871,2.8193849195530154,2.0970049621756828,398.1,398.1,79.6,79.6,79.6,18.827276,2.887001,0.98702645,2.8193849195530154,0.3953,2.4917011,False
41117,2021154817198350976,19372224+2419516,STOC1,CM,Gaia DR2 2021154817198350976,294.342730411809,24.3310064479092,(M1.9),99.7096,16.755,15.654,17.971,2.338870048522949,2.472599983215332,436.5,436.5,87.3,87.3,87.3,16.96234,2.4373589,1.0322312,2.3388679121626175,0.3846,2.052759,False
6936,5258252942105518080,10035856-5924026,CAR,CM,2MASS J10035856-5924026,150.9937334,-59.4006893,(M6.0),99.7088,14.21,12.962,15.882,10.204500198364258,0.3364,33.7 (+2.0/-1.9),33.7,2.0,2.0,1.9,14.228592,2.9320202,1.2851267,10.204466551101058,0.4243,2.5077202,True
2004717,3026507769519637632,07280228-1855262,HSC1850,CM,Gaia DR3 3026507769519637632,112.009536,-18.923967,(M2.1),99.7088,18.02767,16.91841,19.30423,1.981575246776045,2.10115232913338,"105 (-50,+82)",105.0,66.0,82.0,50.0,18.027672,2.3858128,1.0197753,1.981575246776045,0.2678,2.1180127,False
3913555,5993086039288581120,16254632-4100316,NGC6124,CM,Gaia DR3 5993086039288581120,246.4429582,-41.008763,(M2.6),99.7088,17.60006,16.45507,18.78824,1.682311214550751,4.725995192159917,199.5,199.5,,,,17.60008,2.3334484,0.9511542,1.682311214550751,0.8178,1.5156484,False
3915709,6017113666888588416,16255691-4039397,NGC6124,CM,Gaia DR3 6017113666888588416,246.4871244,-40.660973,(M1.0),99.7084,16.97579,15.93309,18.07699,1.5335318541067235,1.0525303441982157,199.5,199.5,,,,16.975767,2.143918,0.961964,1.5335318541067235,1.0916,1.0523181,False
253477,66728128037119616,03471813+2413513,PLE,HM,Gaia eDR3 66728128037119616,56.8256304,24.2307305,(M6.0),99.7084,17.031,15.19,18.529,7.529039859771728,1.075,127.4 +6.3/-10,127.4,8.15,6.3,10.0,17.030983,3.3391886,0.89206386,7.529039931598729,,,False
8545,6110538418288440320,14004974-4109540,ABDMG,CM,UCAC3 98-145572,210.2063538,-41.1659165,(M5.8),99.7066,13.437,12.155,15.256,39.860801696777344,0.636,133 +15/-20,133.0,12.5,15.0,10.0,13.438698,3.10248,1.3860219,39.860812663340695,,,True
1250,68506347575444096,03370346+2444356,PLE,HM,KL Tau,54.2645593,24.7430456,(M2.4),99.7055,14.955,13.822,16.28,7.391540050506592,0.20799738,127.4 +6.3/-10,127.4,8.15,6.3,10.0,15.023798,2.4989939,1.0197415,7.3915386050814895,0.3085,2.1904938,False
1285,67732257029618048,03382337+2306292,PLE,HM,Cl* Melotte 22 HHJ 418,54.5975128,23.107874,(M0.6),99.7055,14.218,13.2,15.28,7.413489818572998,3.7479,127.4 +6.3/-10,127.4,8.15,6.3,10.0,14.31126,2.1313496,1.1676027,7.41348516289367,0.2618,1.8695495,False
3209012,513445644972790656,02254563+6050493,STOC7,CM,Gaia DR3 513445644972790656,36.4401728,60.8470105,(M0.2),99.7053,17.10594,16.10497,18.14641,1.5005725318143612,8.609293241688343,77.6,77.6,,,,17.105936,2.0410938,0.9578502,1.5005725318143612,0.8384,1.2026938,False
11055,6811610362413847680,21460563-2515373,ABDMG,CM,2MASS J21460563-2515373,326.5238726,-25.2610308,(M5.6),99.705,14.089,12.833,15.809,24.9955997467041,0.725909,133 +15/-20,133.0,12.5,15.0,10.0,14.090726,2.9769068,1.0476785,24.995640709667374,,,False
1455,65042439271761280,03414664+2301198,PLE,HM,Gaia DR2 65042439271761280,55.4444797,23.0220215,(M6.0),99.7037,17.202,15.913,19.101,7.382329940795898,0.2943,127.4 +6.3/-10,127.4,8.15,6.3,10.0,17.29081,3.2460575,0.9410097,7.382324950580081,0.5156,2.7304575,False
40989,2019576085957993344,19324389+2344527,STOC1,CM,Gaia DR2 2019576085957993344,293.182949999315,23.7479904734579,(M1.9),99.7036,17.419,16.322,18.751,2.4396700859069824,5.771560192108154,436.5,436.5,87.3,87.3,87.3,17.620174,2.5449257,1.0224214,2.4396712341588067,0.4026,2.1423256,False
3256155,5302654722013313536,08435490-5902554,HSC2226,CM,Gaia DR3 5302654722013313536,130.9785301,-59.0487038,(M6.0),99.7036,17.72006,16.50083,19.26577,4.032877138075809,1.8703309064403617,"147 (-83,+230)",147.0,160.0,230.0,83.0,17.720015,2.7647362,1.0255307,4.032877138075809,0.0396,2.7251363,False
8483,6090351247365243392,13521910-5123577,LCC,HM,2MASS J13521910-5123577,208.0793496,-51.3994495,(M6.0),99.7036,16.54,15.169,18.752,10.105899810791016,0.8964,21 ± 4,27.0,4.0,4.0,4.0,16.556932,3.594307,1.0063559,10.105856263508459,,,False
108054,4529369194930344576,18281540+2221048,THEIA428,CM,Gaia DR2 4529369194930344576,277.0642089,22.3514449,(M5.7),99.7033,16.474,15.241,18.125,6.784800052642822,1.070770025253296,239.9,239.9,55.2,55.2,55.2,16.573084,2.9469576,1.0631828,6.784803042132904,0.4532,2.4937575,False
113669,508530415678920704,02113800+6154118,THEIA620,CM,Gaia DR2 508530415678920704,32.9083172,61.9032485,(M3.6),99.7027,18.327,17.105,19.868,2.876970052719116,0.8746389746665955,676.1,676.1,171.2,171.2,171.2,18.731018,3.0218544,0.98032933,2.87696602826656,0.7096,2.3122544,False
132319,5371770164677019648,11411252-4846175,CUMA,CM,Gaia DR2 5371770164677019648,175.3023307,-48.7716905,(M3.1),99.7026,15.057,13.87,16.535,11.450499534606934,1.2875900268554688,414.0,414.0,23.0,23.0,23.0,15.067819,2.6714497,1.0425289,11.45051122985479,0.3199,2.3515496,False
16202,6051937300384164992,16262221-2200088,HSC2931,CM,2MASS J16262221-2200088,246.5925194,-22.0025615,(M4.1),99.7016,14.851,13.593,16.639,7.534470081329346,1.3763,"6.3 (-3.0,+3.3)",6.3,3.1,3.3,3.0,15.153729,3.2445517,1.044421,7.534474836703702,1.0093,2.2352517,False
4079185,951469469499581696,06493232+4059420,NGC2281,CM,Gaia DR3 951469469499581696,102.3846884,40.9949347,(M0.7),99.7014,17.28189,16.25901,18.37347,1.7937569924200365,15.67,631.0,631.0,,,,17.281885,2.114214,1.0571363,1.7937569924200363,0.2747,1.839514,False
3912202,598903674412626432,08503620+1136577,NGC2682,CM,Gaia DR3 598903674412626432,132.6508059,11.6160369,(M0.1),99.7014,17.98629,16.99173,19.02136,1.0465908006322229,18.8,~4000,4168.7,,,,17.98628,2.0294628,1.0405759,1.0465908006322227,0.3236,1.7058628,False
120612,5290649536805390336,07585176-6113408,NGC2516,HM,Gaia DR2 5290649536805390336,119.7156369,-61.2280068,(M1.0),99.7004,16.29,15.249,17.437,2.512840032577514,0.463,195 ± 25,195.0,25.0,25.0,25.0,16.520828,2.3165598,1.0952863,2.5128399763248903,0.3774,1.9391598,False
3945230,604917491916094336,08511900+1147210,NGC2682,CM,Gaia DR3 604917491916094336,132.8291728,11.7892849,(M5.7),99.6998,17.99721,17.02807,19.01426,0.9837230158790816,3.86,~4000,4168.7,,,,17.997208,1.9863358,0.9968545,0.9837230158790817,0.1443,1.8420358,False
152412,5829226272372481280,,CUPK612,CM,Gaia DR2 5829226272372481280,242.13241495279752,-63.08615482520331,(M4.0),99.699,16.965,15.711,18.08,3.833859920501709,4.170259952545166,102.3,102.3,20.5,20.5,20.5,17.108723,2.4628677,1.0292941,3.8338622100152158,0.3977,2.0651677,False
3008679,4271317075766738688,18232666-0123161,HSC287,CM,Gaia DR3 4271317075766738688,275.861119,-1.387809,(M1.2),99.6981,18.56169,17.50736,19.84607,0.3706142668170512,2.16666,"2400 (-1100,+6100)",2400.0,3600.0,6100.0,1100.0,18.561695,2.3390675,1.0410638,0.3706142668170512,0.629,1.7100675,False
1418,68162028637205888,03411934+2351422,PLE,HM,V734 Tau,55.3306982,23.8614763,(M6.0),99.6976,16.805,15.529,18.601,7.411970138549805,0.4252,127.4 +6.3/-10,127.4,8.15,6.3,10.0,16.882187,3.1227102,0.9455469,7.411967132291862,0.529,2.5937102,False
1985710,467089513191937024,03055862+6355589,HSC1119,CM,Gaia DR3 467089513191937024,46.49428,63.933033,(M4.3),99.6975,19.30008,18.02783,20.99315,1.9942022356968243,1.1247977163388023,"1400 (-1200,+8600)",1400.0,4900.0,8600.0,1200.0,19.30005,2.9655876,1.0296715,1.9942022356968245,,,False
108972,4578080446258187008,18142770+2312594,THEIA817,CM,Gaia DR2 4578080446258187008,273.6154207,23.2165214,(M0.2),99.6969,16.101,15.102,17.144,2.900160074234009,3.454169988632202,269.2,269.2,99.2,99.2,99.2,16.257484,2.127512,1.021538,2.900161601367852,,,False
16153,6038953854768983168,16233116-2839176,RATZSCO6,HM,2MASS J16233116-2839176,245.8797893,-28.6550077,(M6.0),99.6957,16.013,14.596,18.096,6.880569934844971,0.8043,"12.6 (-2.0,+0.3)",12.6,1.3,0.3,2.3,16.013187,3.4998684,2.4697754,6.880572359214155,,,True
63646,2940642272238653312,06300072-1823216,THEIA1020,CM,Gaia DR2 2940642272238653312,97.5029453,-18.3893347,(M1.4),99.6956,16.543,15.478,17.713,2.830009937286377,1.5358099937438965,398.1,398.1,91.7,91.7,91.7,16.675093,2.3095188,1.0005703,2.830006272351674,0.1891,2.1204188,False
435848,5288968898920044800,07425539-6247315,CNGC2516,CM,Gaia eDR3 5288968898920044800,115.730826,-62.792088,(M3.9),99.6947,18.727,17.487,20.166,2.924180030822754,0.5386329889297485,195 ± 25,195.0,25.0,25.0,25.0,18.953007,2.824995,0.9725044,2.924183160320793,0.441,2.383995,False
81882,3288274618775278592,04565817+0632489,HSC1527,CM,Gaia DR2 3288274618775278592,74.2424242,6.5468952,(M3.5),99.6936,17.579,16.363,19.108,3.039599895477295,2.698829889297486,"74 (-36,+75)",74.0,56.0,75.0,36.0,17.745787,2.8510818,1.0672495,3.039601327710408,,,False
3444829,5616544096092577152,07183644-2452488,NGC2362,CM,Gaia DR3 5616544096092577152,109.6518848,-24.8802059,(M0.1),99.6933,17.1752,16.18125,18.143,0.8642147980436792,7.624,9.1 +2.9/-3.7,9.1,3.3,2.9,3.7,17.17518,1.9619179,1.1328219,0.8642147980436792,0.2106,1.7513179,False
187504,3007977944870195712,06220735-0611528,NGC2232,HM,Gaia DR2 3007977944870195712,95.5306045,-6.1980395,(M0.4),99.693,15.164,14.157,16.19,3.1646900177001953,2.646090030670166,17.8,17.8,3.6,3.6,3.6,15.228306,2.0689135,1.0371855,3.1646888901029233,1.3331,0.7358135,False
2881071,4065975105986992896,18041730-2422280,NGC6530,CM,Gaia DR3 4065975105986992896,271.072101,-24.37447,(M0.6),99.6923,16.20521,15.18489,17.24012,0.6942591842313961,8.78579,5.5 ± 0.6,5.5,0.6,0.6,0.6,16.205227,2.0546846,1.0224136,0.6942591842313961,1.0011,1.0535847,False
2881644,4066069114228532224,18042466-2420263,NGC6530,CM,Gaia DR3 4066069114228532224,271.102753,-24.340647,(M0.5),99.6922,15.74623,14.73258,16.61181,0.7302339556851766,11.7551,5.5 ± 0.6,5.5,0.6,0.6,0.6,15.746333,1.8794432,1.0226446,0.7302339556851766,1.176,0.70344317,False
3945473,604947140074786816,08520062+1159320,NGC2682,CM,Gaia DR3 604947140074786816,133.0026234,11.992245,(M1.2),99.692,18.75577,17.702,19.92321,1.0934570931851086,29.9,~4000,4168.7,,,,18.755735,2.2203827,0.95145667,1.0934570931851086,0.0842,2.1361828,False
121047,5290735333071202944,07551243-6041019,NGC2516,HM,Gaia DR2 5290735333071202944,118.8017317,-60.6838898,(M5.9),99.692,17.492,16.35,18.759,2.340749979019165,1.034,195 ± 25,195.0,25.0,25.0,25.0,17.723434,2.548605,0.97350043,2.340754974255989,0.3887,2.159905,False
110463,465472067169421440,02333463+6103525,STOC2,CM,Gaia DR2 465472067169421440,38.3944482,61.0645143,(M0.1),99.6918,15.855,14.86,16.897,2.844789981842041,1.9622299671173096,398.1,398.1,79.6,79.6,79.6,16.225533,2.240141,1.6588511,2.8447916034067875,0.4056,1.8345408,True
2010619,3293340176219687936,04350427+0900383,HSC1630,CM,Gaia DR3 3293340176219687936,68.767706,9.0105341,(M5.9),99.6906,17.37739,16.08937,19.19625,7.607377752205706,0.3967625884589782,"166 (-68,+240)",166.0,150.0,240.0,68.0,17.377378,3.1061707,1.0037715,7.607377752205706,0.5016,2.6045706,False
109118,458003664497006848,,THEIA693,CM,Gaia DR2 458003664497006848,38.3767856651326,57.3679016730169,(M4.2),99.6898,16.988,15.72,18.337,3.718669891357422,1.0520199537277222,263.0,263.0,48.5,48.5,48.5,17.226246,2.773922,1.0386361,3.7186661242387533,0.4999,2.2740219,False
3169603,467119234364044416,03115972+6348494,TRU3,CM,Gaia DR3 467119234364044416,47.998871,63.813732,(M2.3),99.6898,17.83317,16.70471,19.16621,1.676510160887893,0.6127366342521555,47.9,47.9,,,,17.833162,2.46142,1.0006362,1.676510160887893,0.5777,1.88372,False
2016276,3451176577919002368,05523930+3226384,HSC1395,CM,Gaia DR3 3451176577919002368,88.16377,32.444027,(M1.7),99.6892,17.10325,16.01709,18.30096,2.0585742506042513,2.1325,"182 (-82,+160)",182.0,120.0,160.0,82.0,17.103262,2.2838516,1.067911,2.0585742506042513,0.3891,1.8947517,False
3169093,466755231597111424,03120671+6259569,TRU3,CM,Gaia DR3 466755231597111424,48.0279574,62.9991424,(M1.4),99.6873,17.41026,16.34599,18.53704,1.704373522399668,4.434813335018096,47.9,47.9,,,,17.410276,2.190792,1.0883453,1.704373522399668,0.4274,1.7633921,False
57912,2327833692741573120,23501289-2935357,CBL1,HM,Gaia DR2 2327833692741573120,357.5537993,-29.5931839,(M5.6),99.6872,17.565,16.347,19.126,4.226230144500732,1.491070032119751,137.1 +7.0/-33,137.1,20.0,7.0,33.0,17.577137,2.7856693,1.0249707,4.226227497448962,0.1673,2.6183693,False
95203,4118322201765580928,17360840-2041320,OCSN99,CM,Gaia DR2 4118322201765580928,264.035019579139,-20.6924164292004,(M4.0),99.6847,16.485,15.234,18.174,7.487040042877197,1.0445799827575684,"93 (-40,+110)",93.0,76.0,110.0,40.0,16.531483,2.9701214,1.0064456,7.48704319957412,0.4544,2.5157213,False
3167502,465329233734612608,02314459+6031093,STOC7,CM,Gaia DR3 465329233734612608,37.935798,60.519276,(M0.4),99.6832,16.51269,15.50606,17.5471,1.5262318217894515,0.6725761240298529,77.6,77.6,,,,16.512665,2.040947,1.0492054,1.5262318217894515,0.8889,1.1520469,False
2881052,4065974968531441664,,NGC6530,CM,Gaia DR3 4065974968531441664,271.1082398203624,-24.380350215132346,(M1.9),99.6822,16.88675,15.78867,17.75729,0.7362801830537337,12.59194,5.5 ± 0.6,5.5,0.6,0.6,0.6,16.886717,1.9685602,0.91248643,0.7362801830537337,0.2771,1.6914603,False
163338,63826070174824192,03515155+2149171,PLE,HM,Gaia DR2 63826070174824192,57.9649061,21.821229,(M5.9),99.6814,16.169,14.931,17.801,7.520909786224365,0.8106669783592224,127.4 +6.3/-10,127.4,8.15,6.3,10.0,16.288523,2.9463444,1.1198117,7.520908413838251,0.4291,2.5172443,False
449168,5635705899396443264,09115318-2939227,OCSN86,CM,Gaia eDR3 5635705899396443264,137.9715035,-29.6562541,(M6.0),99.6814,17.754,16.524,19.492,4.15084981918335,0.9575260281562804,"120 (-56,+100)",120.0,80.0,100.0,56.0,17.867275,3.0404701,1.0106128,4.1508499384773545,0.4613,2.5791702,False
113293,507469799276767744,02182479+6036466,STOC2,CM,Gaia DR2 507469799276767744,34.6034793630164,60.6129350754513,(M2.3),99.6806,17.657,16.533,19.088,2.8729898929595947,1.909719944000244,398.1,398.1,79.6,79.6,79.6,18.223127,2.8905659,1.0128452,2.872991787187342,0.625,2.2655659,False
16658,652172096497316864,,PRA,CM,Gaia DR2 652172096497316864,125.883501139693,14.9197798426429,(M3.9),99.6804,17.295,16.05,19.037,5.433199882507324,1.8652299642562864,617,617.0,25.0,40.0,10.0,17.31528,2.9999847,0.93490505,5.433196582267168,0.3996,2.6003847,False
3945789,604999882273217152,08511552+1207498,NGC2682,CM,Gaia DR3 604999882273217152,132.8147772,12.1305703,(M2.4),99.68,19.51663,18.3799,20.59701,1.157236265710509,60.1,~4000,4168.7,,,,19.516613,2.2169209,0.9970416,1.157236265710509,,,False
3914131,5993153938449204480,16231647-4034584,NGC6124,CM,Gaia DR3 5993153938449204480,245.818661,-40.582912,(M0.4),99.6797,16.68952,15.68221,17.70354,1.5170038885342507,1.136979386424061,199.5,199.5,,,,16.689512,2.0213509,0.93913335,1.5170038885342507,0.9307,1.0906508,False
3756,2978678571329039488,04405328-1842351,COL,CM,2MASS J04405328-1842351,70.2221936,-18.7098438,(M3.9),99.6793,14.219,12.977,15.876,13.305999755859377,5.4825,33.7 (+2.0/-1.9),33.7,2.0,2.0,1.9,14.220886,2.9001074,1.2816682,13.306047113689441,,,True
2962177,4239977768871250944,,ALES44,CM,Gaia DR3 4239977768871250944,294.6146588952054,1.4922724075126088,(M0.0),99.6777,15.00232,14.01159,15.43137,1.4925462397724,2.9238312161110116,223.9,223.9,,,,15.002281,1.4196873,1.0876954,1.4925462397724,0.5223,0.89738727,False
2110600,1849259643162919424,21340064+2931491,HSC606,CM,Gaia DR3 1849259643162919424,323.5027218,29.530268,(M1.2),99.6754,16.758,15.7032,17.89768,2.5204381851070785,5.218379125783261,"102 (-51,+64)",102.0,57.0,64.0,51.0,16.758001,2.194315,1.0177101,2.5204381851070785,0.2861,1.9082149,False
235873,68238543478364032,03401591+2422316,PLE,HM,Gaia DR2 68238543478364032,55.066421,24.3752414,(M6.4),99.6752,18.097,16.763,20.284,6.774439811706543,1.2224,127.4 +6.3/-10,127.4,8.15,6.3,10.0,18.184603,3.579712,0.9887101,6.77443576319599,0.468,3.111712,False
59517,258711791780837760,04304482+4922345,HSC1254,CM,Gaia DR2 258711791780837760,67.6868908,49.3760684,(M5.9),99.6749,15.652,14.404,17.339,8.656479835510254,0.6161990165710449,"115 (-92,+560)",115.0,330.0,560.0,92.0,15.702744,2.9670782,0.99960464,8.656484839534489,0.4356,2.5314782,False
3169557,467037011510967296,03073901+6346570,TRU3,CM,Gaia DR3 467037011510967296,46.912555,63.782524,(M1.0),99.6738,17.21978,16.18037,18.3237,1.4537633566183843,0.3519484445347001,47.9,47.9,,,,17.21979,2.143465,1.0051726,1.4537633566183845,1.1667,0.97676504,False
