source_paper,star_name,source_id,ra,dec,pmra,pmdec,prot_days,age_gyr,age_err_lo_gyr,age_err_hi_gyr,age_method,parallax,parallax_error,bp_rp,bp_rp_0,ebpminrp_gspphot,ruwe,high_ruwe,phot_g_mean_mag,binary_type,twomass_id,k_m,k_cmsig,A_Ks,A_Ks_err,k_m_0,M_Ks,flag_outside_mann_range,mass_msun,mass_msun_err_lo,mass_msun_err_hi,tau_ce_days,rossby_number,tau_ce_err_days,log_prot,log_age_myr,log_mass_msun,log_tau_ce,log_tau_ce_err,log_mass_err_lo,log_mass_err_hi,log_rossby,log_age_err_lo,log_age_err_hi,cluster_name,p16,p50,p84,inferred_age_gyr,residual_dex,fold
MOCADB,V528 Tau,65223515093523328,56.5978468,24.030776,,,0.4678,0.1274,0.01,0.0063,association,7.373004713955718,0.0889,3.0725603,2.6260602,0.4465,0.9753783,False,16.894072,,03462346+2401514,12.783,0.03,0.0077450182166786,0.00301244481399,12.775254981783322,7.11347753963755,False,0.2735925693088582,0.0079071828866282,0.008031841366402,227.9328691926957,0.0020523586688347,46.05208478182276,-0.3299397825268658,2.1051694279993316,-0.5628957020980575,2.3578069573861766,1.6632492955262947,-2.101978216212629,-2.095184877686182,-2.6877467399130426,1.0,0.7993405494535817,,0.8984304833465486,1.767081271775503,2.372957720802492,0.05848995291815996,-0.3380881562238287,3
MOCADB,2MASS J08094425-4918437,5514362353048880640,122.4343996,-49.3121866,,,0.383,0.0349,0.0012,0.0012,association,1.946725033114216,0.2581,3.1949615,,,1.4817585,True,18.977564,,08094425-4918437,14.879,0.095,0.0150007931901683,0.0012450951805429,14.863999206809831,6.31052227454261,False,0.3925530972184894,0.0508739952824254,0.0478659840808546,121.847846154018,0.0031432644243533,9.015667266971263,-0.41680122603137726,1.54282542695918,-0.4061015917356114,2.085817856773167,0.9549978752225182,-1.2935041546238675,-1.3199730079616807,-2.5026190828045443,0.07918124604762482,0.07918124604762482,,0.2628525223929742,0.7878019527328796,2.2010951087617356,0.006134821808024824,-0.7550234742263003,3
MOCADB,Gaia DR2 508127341592403968,508127341592403968,28.7042454,60.6081308,,,0.8870710134506226,0.3981,0.0795999999999999,0.0795999999999999,association,2.7153483761568022,0.1552,2.8961487,2.4537487,0.4424,0.9640171,False,18.493572,,01544893+6036296,14.553,0.075,0.0327326723486444,0.0068207349401792,14.520267327651355,6.689395112628244,False,0.3335238512816382,0.0229636251794541,0.0231313889227649,196.01718359605195,0.0045254757627712,33.05731265276868,-0.05204161183089711,2.599992177584098,-0.4768731029480016,2.292294144896421,1.5192675453179725,-1.638959550457235,-1.6357982892621248,-2.344335756727318,1.9009130677376684,1.9009130677376684,,0.5921578916363184,1.5391828358475412,2.478167452587941,0.03460850472689597,-1.0608093417365567,3
MOCADB,Gaia DR2 1908488822722627584,1908488822722627584,335.5574928,37.8137258,,,1.1407400369644165,0.195,0.0897999999999999,0.0897999999999999,association,3.1599275001414595,0.0972,2.6292076,2.3058076,0.3234,1.0459799,False,17.46415,,22221379+3748491,13.801,0.047,0.0107806585414714,0.0006856017451077,13.79021934145853,6.2886049339022865,False,0.3964898153264522,0.0157200851617785,0.0160289198461456,117.61036278260684,0.0096993156893239,8.694431069361498,0.057186684404793096,2.290034611362518,-0.4017679639689,2.070445589605982,0.9392411686825135,-1.8035451055491372,-1.7950957428151748,-2.013258905201189,1.9532763366673038,1.9532763366673038,,0.5295407655782028,1.4960030812791707,2.226804392819423,0.031333079547667876,-0.7940315300833471,3
MOCADB,Gaia DR3 951670160433955712,951670160433955712,102.08481019724309,41.240617694631894,,,4.96,0.631,0.0112316998134464,0.0114352453653266,association,2.053295720333539,0.1148,2.4925423,2.1488423,0.3437,1.1151669,False,17.578703,,06482035+4114263,13.964,0.05,0.0183273273270779,0.0009534643697138,13.945672672672922,5.507930182458729,False,0.52368843991959,0.0242951204090701,0.0238500746690188,65.37874411387074,0.0758656359528889,4.7888945010051245,0.6954816764901974,2.8000293592441343,-0.2809270127598544,1.8154365737901679,0.680235269672385,-1.6144809441883332,-1.6225102569470509,-1.1199548972999704,1.0504454876715983,1.0582454876715954,,0.771397488996547,2.1846889578518023,2.5852802314131513,0.15299912878771113,-0.615340401392332,3
MOCADB,Gaia DR2 219108276300681472,219108276300681472,60.5246333,35.3670234,,,1.2098900079727173,0.079,0.0023,0.0015,association,5.6736987896961955,0.0299,2.4546633,2.0810633,0.3736,1.0998702,False,15.121951,,04020589+3522016,11.464,0.021,0.026006268266238,0.0013342676662003,11.437993731733762,5.207325111058697,False,0.5709396645618654,0.0139177274357843,0.0140439143194811,52.1952533837232,0.0231800772970289,3.417476304546821,0.08274589006703564,1.8976270912904414,-0.24340978445528605,1.7176310102247396,0.5337055120210631,-1.8564316729634311,-1.8525118287858713,-1.634885120157704,0.36172783601759284,0.17609125905568124,,0.5533940002789071,1.1179914460745277,2.07813079653671,0.013121740539991301,-0.7796356452159137,3
MOCADB,Gaia DR3 1929748253706595456,1929748253706595456,342.5616456,41.1585952,,,1.7930163070543523,0.125,0.054,0.13,association,2.7383767023253265,0.1202,2.7398853,2.3022854,0.4376,0.9875824,False,18.198465,,22501479+4109309,14.453,0.08,0.0223831301406782,0.0018412994985055,14.43061686985932,6.6180828260441515,False,0.3443971097233567,0.020237993660461,0.0206166922317715,181.8262221723041,0.00986115360938,27.672331409507596,0.2535842393845567,2.0969100130080562,-0.46294050192356423,2.259656515428973,1.4420457502370991,-1.6938325444696114,-1.6857810122204693,-2.0060722760444163,1.7323937598229686,2.113943352306837,,1.820635567883437,2.637280915031752,3.0096356917083398,0.43379137726829287,0.540370902023696,3
MOCADB,Cl* Melotte 22 DH 884,53258732639653760,59.9994675,22.091391,,,0.5733,0.1274,0.01,0.0063,association,6.665716491360589,0.086,3.079074,,,1.0731882,False,16.949703,,03595984+2205297,12.912,0.026,0.0242708663304549,0.0013289701754374,12.887729133669549,7.006963324414471,False,0.2878995438930745,0.0080957672196894,0.0082822678617652,234.34597055007063,0.0024463830065194,48.0067751843913,-0.24161805822532467,2.1051694279993316,-0.5407590231555331,2.36985749046594,1.681302533574616,-2.091741987739675,-2.0818507278296132,-2.6114755486912644,1.0,0.7993405494535817,,0.15626396329082115,1.607457859766468,2.235212361840959,0.04050026452264034,-0.49771156823286367,3
MOCADB,Gaia DR2 5589655436147348736,5589655436147348736,110.9974235,-36.1356627,,,0.73,0.0275,0.0055,0.0055,association,3.443641346869476,0.0506,2.7781467,2.3978467,0.3803,1.0255394,False,16.871494,,07235940-3608087,13.072,0.037,0.0069782142667749,0.0006938346174248,13.065021785733224,5.750111353900262,False,0.484942006960365,0.0133707347074987,0.0135970309480447,72.06250379933705,0.0101300948692087,5.273224912995437,-0.1366771398795441,1.4393326938302626,-0.31431019451734876,1.8577093475359965,0.7220762952058642,-1.8738447280674246,-1.8665559139571355,-1.9943864874155406,0.7403626894942439,0.7403626894942439,,0.4467271843184172,1.234389540592686,2.2252704699248143,0.017154953317981714,-0.20494315323757673,3
MOCADB,Gaia DR3 4522187391138230400,4522187391138230400,277.167862,15.974614,,,1.7493951080796033,0.055,0.026,0.035,association,2.6464894042969536,0.0784,2.6498585,2.0632584,0.5866,1.0015575,False,17.306627,,18284028+1558286,13.331,0.044,0.032779687661882,0.0017018601968111,13.298220312338117,5.411571110106088,False,0.5391018217477002,0.0173318746631443,0.0176547995636981,61.60106180367945,0.0283987817231928,4.42264248482261,0.24288790775183064,1.7403626894942439,-0.2683292005890287,1.789588198065474,0.6456818335264527,-1.7611544602620355,-1.753137208651664,-1.5467002903136433,1.414973347970818,1.5440680443502757,,0.4395480301161976,1.22599757867425,1.970313043372743,0.016826646796694943,-0.5143651108199938,3
MOCADB,Gaia eDR3 67103405099117568,67103405099117568,59.0658694,25.4874117,,,0.4688,0.1274,0.01,0.0063,association,7.3418460551331135,0.1185,3.2045927,2.7939928,0.4106,1.2159388,True,17.058586,,03561579+2529155,12.682,0.032,0.0058446303919683,0.0009969533054933,12.676155369608033,7.005181739184497,False,0.2881490500005695,0.0089743528414428,0.0091820997811346,234.4578116627553,0.0019995068480564,48.04086395632781,-0.32901239698996576,2.1051694279993316,-0.5403828079069894,2.370064707134633,1.6816108090575106,-2.046996859465395,-2.0370579921013965,-2.6990771041245987,1.0,0.7993405494535817,,0.9699775369313255,1.7954742653458586,2.400515979192986,0.06244163486248297,-0.30969516265347297,3
MOCADB,Gaia DR2 67656665605333888,67656665605333888,52.9577942,22.8399981,,,0.57495,0.1274,0.01,0.0063,association,8.083688638029253,0.0894,2.9042673,2.5196674,0.3846,1.1157457,False,16.639168,,03314984+2250248,12.749,0.024,0.0023984779501674,0.0002116701538727,12.746601522049833,7.284649408593017,False,0.25178448008932,0.0068620655321726,0.0069905716422091,218.1573932000377,0.0026354825365593,43.07255459220334,-0.24036992168996665,2.1051694279993316,-0.5989710431689659,2.338769935505617,1.6342006301186878,-2.163545138782753,-2.155487309103218,-2.579139857195584,1.0,0.7993405494535817,,0.1901536829739861,1.5714797204443471,2.1696015478248274,0.03728032763374525,-0.5336897075549845,3
MOCADB,Gaia EDR3 3185090438966524160,3185090438966524160,71.9379465,-8.908006,,,0.7768610119819641,0.153,0.074,0.11,association,6.1722098212893695,0.0516,2.816331,2.482831,0.3335,1.0054965,False,16.598907,,04474511-0854286,12.823,0.035,0.001359356253298,7.692391608851093e-05,12.821640643746704,6.773844050111913,False,0.3211056466960194,0.0090503169507558,0.0092257131505026,212.2244928558577,0.003660562461608,39.2074284737964,-0.10965667377130317,2.184691430817599,-0.49335205722589937,2.3267955044395263,1.5933683588453822,-2.043336211120329,-2.035000052772467,-2.4364521782108293,1.8692317197309762,2.041392685158225,,0.44518698856590455,1.4973934841434846,2.3531320977651946,0.031433553806371826,-0.6872979466741143,3
MOCADB,KL Tau,68506347575444096,54.2645593,24.7430456,,,0.20799738,0.1274,0.01,0.0063,association,7.3915386050814895,0.0293,2.4989939,2.1904938,0.3085,1.0197415,False,15.023798,,03370346+2444356,11.44,0.018,0.0071047186476117,0.0004946739842505,11.432895281352389,5.776569528905426,False,0.480749725337002,0.0113133298372633,0.0113370596478176,72.78567237936716,0.0028576692802382,5.325628433287475,-0.6819421355118006,2.1051694279993316,-0.3180809552114971,1.8620458982832346,0.7263708626282488,-1.9464095509446193,-1.945499568398174,-2.5439880337950354,1.0,0.7993405494535817,,2.1474346488792664,2.308734968565861,2.454799688207287,0.20357993368782304,0.20356554056652953,3
MOCADB,Cl* Melotte 22 HHJ 418,67732257029618048,54.5975128,23.107874,,,3.7479,0.1274,0.01,0.0063,association,7.41348516289367,0.0252,2.1313496,1.8695495,0.2618,1.1676027,False,14.31126,,03382337+2306292,11.036,0.019,0.0069613228289642,0.0004823734576442,11.029038677171036,5.3791507907386205,False,0.5444556047541839,0.0130281559176734,0.0131813565179975,60.019401338335406,0.0624448081191731,4.253615907046481,0.5737879946950446,2.1051694279993316,-0.26403752710441514,1.7782916592535436,0.6287582714197184,-1.8851170525495966,-1.8800398933864906,-1.204503664558499,1.0,0.7993405494535817,,0.3905533084568593,1.4088673720766682,1.9810357894935215,0.025637009957995498,-0.6963020559226634,3
MOCADB,2MASS J16262221-2200088,6051937300384164992,246.5925194,-22.0025615,,,1.3763,0.0063,0.003,0.0033,association,7.534474836703702,0.0336,3.2445517,2.2352517,1.0093,1.044421,False,15.153729,,16262221-2200088,10.591,0.024,0.0196062548798875,0.0010389097781241,10.571393745120112,4.956658679023608,False,0.6081774334737552,0.0150180066490621,0.0152292974509889,42.81094792913592,0.0321483187496376,2.417057460480483,0.13871310987601176,0.7993405494535817,-0.21596969846292666,1.631554844181779,0.3832869749723898,-1.8233877077288456,-1.817320130819987,-1.4928417343057674,0.47712125471966244,0.5185139398778874,,0.5143319044100313,1.0904291002865627,2.079505145551305,0.012314849261803497,0.291088550832981,3
MOCADB,Gaia DR3 951469469499581696,951469469499581696,102.3846884,40.9949347,,,15.67,0.631,0.0112316998134464,0.0114352453653266,association,1.7937569924200365,0.0918,2.114214,1.839514,0.2747,1.0571363,False,17.281885,,06493232+4059420,13.985,0.052,0.0172628284888335,0.0009023698186724,13.967737171511166,5.236555206747548,False,0.5659831507971715,0.0230030859808079,0.0229248566084778,53.65954916449275,0.2920263074138731,3.5739605248321555,1.19506899646859,2.8000293592441343,-0.24719649747733327,1.7296470195063347,0.5531497513195288,-1.6382138972635745,-1.639693372095961,-0.5345780230377446,1.0504454876715983,1.0582454876715954,,2.6669499255434097,2.801716922640824,2.9218417284530314,0.6334566834482919,0.0016875633966897396,3
MOCADB,Gaia DR3 598903674412626432,598903674412626432,132.6508059,11.6160369,,,18.8,4.168699999999999,0.401656438893842,0.4444825682676973,association,1.0465908006322229,0.1241,2.0294628,1.7058628,0.3236,1.0405759,False,17.98628,,08503620+1136577,14.847,0.1,0.0078999529000623,0.0004204418743449,14.839100047099937,4.937984612302664,False,0.609999033496853,0.0449298374235714,0.041124198714908,42.63295158402179,0.4409734560120385,2.3985812316747763,1.2741578492636798,3.620000642300068,-0.21467085309958706,1.6297454009623906,0.3799544311074087,-1.3474651528775639,-1.3859025509771452,-0.3555875516987108,2.6038547334646194,2.647854733464619,,3.2219482765887553,3.316101967725595,3.390783812744583,2.0706274530274418,-0.30389867457447295,3
MOCADB,Gaia DR3 604917491916094336,604917491916094336,132.8291728,11.7892849,,,3.86,4.168699999999999,0.401656438893842,0.4444825682676973,association,0.9837230158790816,0.1506,1.9863358,1.8420358,0.1443,0.9968545,False,17.997208,,08511900+1147210,15.042,0.116,0.0082513200812928,0.000626177101052,15.033748679918707,4.998112842761721,False,0.6010733245306952,0.058076782057727,0.0503870562474928,43.5051208601435,0.0887251873729714,2.4891134226172342,0.5865873046717549,3.620000642300068,-0.22107254547371769,1.6385403794927937,0.3960446867630612,-1.235997455208946,-1.297681013599276,-1.0519530748210388,2.6038547334646194,2.647854733464619,,0.3445667978763051,1.2401457851991353,1.895526714882034,0.01738384276564358,-2.3798548571009324,3
MOCADB,Gaia eDR3 5288968898920044800,5288968898920044800,115.730826,-62.792088,,,0.5386329889297485,0.195,0.025,0.025,association,2.924183160320793,0.2224,2.824995,2.383995,0.441,0.9725044,False,18.953007,,07425539-6247315,14.747,0.12,0.0155366851368743,0.0022273053656827,14.731463314863126,7.06148617377745,False,0.2801501521288461,0.0273432489809608,0.0284474256314429,230.8723056917553,0.0023330342169705,46.948014534603594,-0.2687070514603156,2.290034611362518,-0.5526091373631076,2.363371840207774,1.6716172303636088,-1.5631498829404737,-1.5459570292564608,-2.6320788916680895,1.3979400086720377,1.3979400086720377,,0.10860583824483715,1.5818723621754092,2.2274292275777636,0.038183203507661675,-0.7081622491871087,3
MOCADB,Gaia DR2 3007977944870195712,3007977944870195712,95.5306045,-6.1980395,,,2.646090030670166,0.0178,0.0036,0.0036,association,3.1646888901029233,0.03,2.0689135,0.7358135,1.3331,1.0371855,False,15.228306,,06220735-0611528,12.026,0.026,0.0041004360045391,0.0002105456749331,12.02189956399546,4.523554676121549,False,0.6704090909264524,0.0166644880178139,0.0168167664420118,36.74081818057974,0.0720204437926431,1.788977272683869,0.42260461655521636,1.250420002308894,-0.17366010518860237,1.5651488233730153,0.25260482328918366,-1.778208024604943,-1.7742575074319695,-1.142544206817799,0.5563025007672873,0.5563025007672873,,0.31860457847663015,1.042608504527999,1.9219582969278128,0.011030837948825869,-0.20781149778089514,3
MOCADB,Gaia DR3 3293340176219687936,3293340176219687936,68.767706,9.0105341,,,0.3967625884589782,0.166,0.068,0.24,association,7.607377752205706,0.092,3.1061707,2.6045706,0.5016,1.0037715,False,17.377378,,04350427+0900383,13.332,0.029,0.0034612344646841,0.0002922503445337,13.328538765535315,7.734713676194676,False,0.2018481301779233,0.0058009668937713,0.0059004616871456,208.7565492424945,0.0019005994777107,35.17677148232848,-0.4014692850859331,2.220108088040055,-0.6949752693261031,2.3196401093305328,1.5462559774821305,-2.2364996130522217,-2.229114005250225,-2.721109394416466,1.8325089127062364,2.380211241711606,,0.7614403812443507,1.9140134949237269,2.451903151247582,0.08203770356818438,-0.30609459311632814,3
MOCADB,Gaia DR2 2327833692741573120,2327833692741573120,357.5537993,-29.5931839,,,1.491070032119751,0.1371,0.033,0.007,association,4.226227497448962,0.1087,2.7856693,2.6183693,0.1673,1.0249707,False,17.577137,,23501289-2935357,13.843,0.051,0.0021967564512176,0.000118487175703,13.840803243548782,6.970567600442445,False,0.2929196754967503,0.012087545074937,0.0124411707019607,236.59624454141832,0.0063021711735526,48.69265066474351,0.17349804174199637,2.1370374547895126,-0.5332514556564782,2.374007846852,1.6874634167257674,-1.9176618934045024,-1.9051387510375328,-2.2005098051100034,1.5185139398778875,0.8450980400142568,,1.1399087227117621,1.4262583300016975,2.9710898541966895,0.026684454554423417,-0.710779124787815,3
MOCADB,Gaia DR2 4118322201765580928,4118322201765580928,264.035019579139,-20.6924164292004,,,1.0445799827575684,0.093,0.04,0.11,association,7.48704319957412,0.0649,2.9701214,2.5157213,0.4544,1.0064456,False,16.531483,,17360840-2041320,12.586,0.023,0.0046382449535971,0.0003004459406509,12.581361755046403,6.952913449925633,False,0.2954026346615657,0.0076152999698573,0.0077563571557326,237.7092309870468,0.0043943601955217,49.03188496063641,0.0189416992137588,1.968482948553935,-0.5295856355850813,2.376046047057989,1.6904785893968473,-2.1183129849493527,-2.11034220124462,-2.3571043478442304,1.6020599913279623,2.041392685158225,,0.61280106474607,1.379752958213633,2.6569180201692344,0.023974687675577165,-0.588729990340302,3
MOCADB,Gaia eDR3 5635705899396443264,5635705899396443264,137.9715035,-29.6562541,,,0.9575260281562804,0.12,0.056,0.1,association,4.1508499384773545,0.1088,3.0404701,2.5791702,0.4613,1.0106128,False,17.867275,,09115318-2939227,13.909,0.057,0.0121538632573397,0.0006397946820788,13.896846136742662,6.98753130198596,False,0.2904688207739717,0.0126385509926271,0.0129970333424351,235.49764891193283,0.0040659685248677,48.35780263824388,-0.01884941189614365,2.0791812460476247,-0.5369004783942659,2.371986575712597,1.6844665584466607,-1.8983027149760416,-1.8861557669271738,-2.3908359876087406,1.7481880270062005,2.0,,0.5520251177893627,1.439762349449867,2.581389125934592,0.027527219724452677,-0.6394188965977576,3
