source_paper,star_name,source_id,ra,dec,pmra,pmdec,prot_days,age_gyr,age_err_lo_gyr,age_err_hi_gyr,age_method,parallax,parallax_error,bp_rp,bp_rp_0,ebpminrp_gspphot,ruwe,high_ruwe,phot_g_mean_mag,binary_type,twomass_id,k_m,k_cmsig,A_Ks,A_Ks_err,k_m_0,M_Ks,flag_outside_mann_range,mass_msun,mass_msun_err_lo,mass_msun_err_hi,tau_ce_days,rossby_number,tau_ce_err_days,log_prot,log_age_myr,log_mass_msun,log_tau_ce,log_tau_ce_err,log_mass_err_lo,log_mass_err_hi,log_age_err_lo,log_age_err_hi,cluster_name,p16,p50,p84,inferred_age_gyr,residual_dex,fold
MOCADB,Cl* NGC 2516 JTH 12201,5290764190951339264,120.0097278,-60.8975985,,,1.048,0.195,0.025,0.025,association,2.3176701025535538,0.1152,2.8991184,2.3183184,0.5808,1.0548505,False,18.129177,,08000232-6053513,14.049,0.078,0.0243190976716046,0.0012630502815211,14.024680902328395,5.84993899481308,False,0.4683009058279722,0.0242470404939124,0.0241178080502376,74.9330937446748,0.0139858098421897,5.481238677150348,0.020361282647707864,2.290034611362518,-0.3294750021672914,1.8746736635804038,0.7388787135687332,-1.615341262241065,-1.6176621656423436,1.3979400086720377,1.3979400086720377,MOCADB,0.5279038950140654,1.466250080084976,2.4528669882005105,0.029258366793726825,-0.8237845312775418,1
MOCADB,Gaia DR2 5910241106616307456,5910241106616307456,260.868519,-63.2169,,,0.4367969930171966,0.0741,0.0148,0.0148,association,2.1142290856099377,0.0966,2.3039894,2.0524893,0.2515,1.0852544,False,17.315607,,17232844-6313008,13.734,0.047,0.0111044656582294,0.0005728713962001,13.72289553434177,5.348655750111702,False,0.5487844911295726,0.0213377522105178,0.0213075096911999,58.7405246205777,0.007436041741857,4.116946780052065,-0.3597203600481309,1.8698182079793282,-0.26059817046460476,1.7689378209543087,0.6145752528903433,-1.670851332520968,-1.6714673053570908,1.1702617153949575,1.1702617153949575,MOCADB,0.7461446570568467,1.8450064153301406,2.9859226435918553,0.06998523340351027,-0.024811792649187536,1
MOCADB,Gaia DR2 5239086805168167168,5239086805168167168,161.1742866,-65.9250761,,,5.46,0.04,0.0014,0.0019,association,6.951095399873386,0.0153,2.2716274,1.9928274,0.2788,1.1324399,False,14.222757,,10444188-6555303,10.773,0.023,0.0045488760533565,0.0002354628877107,10.768451123946644,4.978717368936405,False,0.6049705415757207,0.0148433899222564,0.0149919957787869,43.12430708031529,0.126610729995759,2.4495845068748325,0.7371926427047373,1.6020599913279623,-0.2182657723600789,1.6347221299105912,0.38909242653836035,-1.8284669038814885,-1.8241405487381683,0.146128035678238,0.2787536009528289,MOCADB,0.7284068853033481,1.690059045086852,2.373112730670195,0.04898454124293415,0.08799905375888972,1
MOCADB,Gaia DR2 5290916615049391616,5290916615049391616,117.972657,-60.6339333,,,0.36,0.195,0.025,0.025,association,2.483326103811966,0.0453,2.371561,2.030461,0.3411,0.9468055,False,16.775621,,07515343-6038021,13.258,0.05,0.0225700461523992,0.0011682892852365,13.2354299538476,5.2105987223549,False,0.5702713379173254,0.0164189575159957,0.0167874639790746,52.39269616956729,0.0068711867553994,3.438576331467297,-0.44369749923271273,2.290034611362518,-0.2439184556937927,1.7192707481604161,0.5363786695002298,-1.7846544208720738,-1.7750149061895524,1.3979400086720377,1.3979400086720377,MOCADB,0.9893857246989213,1.877955723800203,2.6616455028382084,0.07550152501500255,-0.4120788875623149,1
MOCADB,Cl* Melotte 22 DH 818,65807218329068544,58.8934441,23.9744186,,,0.5027,0.1274,0.01,0.0063,association,7.097516531348718,0.0903,3.1802654,2.7085655,0.4717,0.998377,False,17.257784,,03553441+2358285,13.263,0.036,0.0089679889848138,0.0008576276227618,13.254032011015186,7.509564074746937,False,0.2254201866332335,0.0069413030077795,0.0071416199806493,206.33959865834692,0.002436274972272,39.47053299876552,-0.2986911147719247,2.1051694279993316,-0.6470071949852764,2.3145825814802774,1.596272991023329,-2.1585589969844254,-2.146203263174041,1.0,0.7993405494535817,MOCADB,0.6931487456030133,1.8170913159229283,2.5482288043023504,0.06562832436721999,-0.2880781120764033,1
MOCADB,EPIC 211726170,657982392677845120,129.3794334,16.2697444,,,0.467,0.617,0.01,0.04,association,5.24221697424967,0.1726,3.0560284,,,0.96506995,False,18.362045,,08373109+1616111,14.305,0.063,0.0020626240688751,0.0001072833441101,14.302937375931124,7.900512337626941,False,0.1861469001403402,0.0092421704170438,0.0096800527874178,212.9487776625292,0.0021930156403155,32.10325570247159,-0.33068311943388784,2.7902851640332416,-0.7301441915871644,2.328275151543169,1.5065490779475434,-2.034226027756354,-2.0141222743835736,1.0,1.6020599913279623,MOCADB,0.7632806914552721,1.8805222368034054,2.6109073005432437,0.07594903091954165,-0.9097629272298362,1
MOCADB,Gaia DR2 5815303259721582848,5815303259721582848,251.505793,-67.360229,,,0.6739310026168823,0.1023,0.0205,0.0205,association,4.57128076479946,0.0579,2.706191,2.324991,0.3812,1.0345334,False,16.75782,,16460139-6721368,13.051,0.034,0.0096299765081574,0.0005381153325549,13.041370023491842,6.341559504318802,False,0.388064227465364,0.0109982438554129,0.0111813423668528,126.6796655562822,0.0053199619659357,9.381959038826295,-0.17138456446857692,2.00987563371216,-0.4110963895466001,2.102706908131727,0.9722935325068393,-1.958676655277333,-1.951506054453109,1.3117538610557542,1.3117538610557542,MOCADB,0.6464082008860229,1.667312876633813,2.430475446120065,0.046485004424731496,-0.34256275707834716,1
MOCADB,Gaia DR2 5318283012799031808,5318283012799031808,130.6706158,-53.5098749,,,2.36,0.051,0.0039,0.0056,association,6.604423463072114,0.015,2.2607012,2.0227013,0.238,1.1240678,False,14.322498,,08424099-5330359,10.926,0.023,0.002207655348749,0.0001133072163327,10.92379234465125,5.022966902750001,False,0.5984712484825576,0.0146678315282355,0.0148179710948856,44.061636876867254,0.0535613328800097,2.5482648693363945,0.37291200297010657,1.7075701760979363,-0.22295670895899997,1.6440606270268738,0.4062445670356745,-1.8336340869019083,-1.8292112567221823,0.5910646070264992,0.7481880270062004,MOCADB,0.22618991867157354,0.8211601404890075,1.853321888058714,0.006624607325220923,-0.8864100356089287,1
MOCADB,Gaia DR2 5814424990447827072,5814424990447827072,255.6703781,-67.3707357,,,0.4639590084552765,0.1023,0.0205,0.0205,association,4.473404372897929,0.1136,2.9991283,2.5206285,0.4785,1.0292541,False,17.924952,,17024091-6722144,13.837,0.066,0.0080850351104356,0.0006492632090987,13.828914964889565,7.0821057546356165,False,0.2776873417887675,0.0127068464188839,0.0131595494961518,229.76835095681503,0.0020192468045456,46.61153307189036,-0.3335203883849699,2.00987563371216,-0.5564439168524964,2.361290207331334,1.6684933872860062,-1.8959622191402656,-1.8807589780992877,1.3117538610557542,1.3117538610557542,MOCADB,0.5769726005155008,1.7000288792672766,2.3652992418846557,0.05012205621679867,-0.3098467544448835,1
MOCADB,Gaia DR2 5316965243808427392,5316965243808427392,131.677415,-55.1368301,,,0.4,0.051,0.0039,0.0056,association,6.861856626397646,0.0287,2.9187412,,,1.6377174,True,15.068766,,08464263-5508129,11.145,0.021,0.0023437556449004,0.0001209476113526,11.142656244355098,5.324864442061923,False,0.5529470781361194,0.0134395465236589,0.0135010607680412,57.51077748778644,0.0069552180908169,3.985527961702515,-0.3979400086720376,1.7075701760979363,-0.2573164324806352,1.7597492388613833,0.6004858604037353,-1.8716153849723114,-1.8696321079784357,0.5910646070264992,0.7481880270062004,MOCADB,0.846882848189559,1.8784563248783477,3.0006430352198037,0.07558860403197733,0.17088614878041142,1
MOCADB,Gaia DR2 51677669278703104,51677669278703104,59.0930087,21.1212217,,,0.6128849983215332,0.1274,0.01,0.0063,association,7.545966627408137,0.0506,2.7979155,2.4054155,0.3925,1.0911435,False,15.828851,,03562230+2107171,12.016,0.022,0.0086260527668697,0.0010927657142455,12.00737394723313,6.3959483480829675,False,0.379399584064672,0.0093053657307556,0.0094333839915478,136.14361784759495,0.0045017534278222,10.337355991971194,-0.21262100880927498,2.1051694279993316,-0.42090314956363667,2.133997287258518,1.0144094725167927,-2.0312665530299774,-2.0253324869843543,1.0,0.7993405494535817,MOCADB,0.628347232401037,1.668043253171406,2.4302414321297223,0.04656324654636506,-0.4371261748279256,1
MOCADB,Gaia DR2 4528164061467525376,4528164061467525376,271.642664,20.5905043,,,11.010499954223633,0.031,0.017,0.02,association,3.266236741563507,0.0315,2.0740738,1.6949738,0.3791,0.95972097,False,15.497243,,18063424+2035258,12.24,0.021,0.010406676987321,0.0005337450432694,12.22959332301268,4.799831622181372,False,0.6308464897839952,0.0155864877493112,0.0157286641658368,40.5958572839639,0.2712222549509498,2.187128460762335,1.041807039446856,1.4913616938342726,-0.20007630914040428,1.6084817170621326,0.33987429202793745,-1.807251737469349,-1.8033081604053824,1.2304489213782739,1.3010299956639813,MOCADB,1.8240760905628792,2.5538507699133257,3.0036170349359232,0.35797341094309443,1.062489076079053,1
MOCADB,Gaia DR2 1101654374076602880,1101654374076602880,106.6852563,65.8890141,,,0.7268279790878296,0.126,0.025,0.025,association,5.033102622518697,0.0845,2.9767551,2.6023552,0.3744,1.0244303,False,17.40543,,07064447+6553210,13.479,0.038,0.0015233588329915,9.188738483356708e-05,13.477476641167009,6.9866555688721785,False,0.2906820671713984,0.0095484890885916,0.0097643895340575,235.59323660957935,0.0030850969643594,48.3869374272923,-0.13856836296888517,2.100370545117563,-0.5365817600036872,2.372162818605301,1.684728135013802,-2.020065343850824,-2.010354903454233,1.3979400086720377,1.3979400086720377,MOCADB,0.7056137152463968,1.7743759394228187,2.4389512190643003,0.05948068199506689,-0.32599460569474425,1
MOCADB,Gaia eDR3 5290779377956467200,5290779377956467200,120.2992088,-60.4728715,,,0.477,0.195,0.025,0.025,association,2.5015918088607374,0.2219,2.9015198,,,1.0985966,False,19.166147,,08011185-6028223,15.179,0.176,0.0212524011994087,0.0012410523521999,15.157747598800592,7.148829829780688,False,0.2683354823712581,0.0328259807660381,0.0355356376790944,225.57637997291644,0.0021145830962322,45.33383527897313,-0.3214816209598861,2.290034611362518,-0.5713218961720122,2.3532936228624375,1.6564224622758803,-1.4837822893080872,-1.4493358868339896,1.3979400086720377,1.3979400086720377,MOCADB,0.6149735146068744,1.7318865647047772,2.4039406108867056,0.05393697237528904,-0.5581480466577406,1
MOCADB,Gaia DR2 5290726777496556672,5290726777496556672,119.4190783,-60.6416801,,,1.047,0.195,0.025,0.025,association,2.420538767953342,0.0778,2.472206,2.1145062,0.3577,1.0083048,False,17.62357,,07574057-6038301,13.959,0.068,0.021406441767771,0.0011071520460617,13.937593558232228,5.85715377223964,False,0.4672437327703439,0.0190110980582747,0.0191507048592987,75.11545609711568,0.0139385428033126,5.4944533403707005,0.019946681678842306,2.290034611362518,-0.33045651518510794,1.8757293086026336,0.7399244896493236,-1.720992798080521,-1.7178152367935087,1.3979400086720377,1.3979400086720377,MOCADB,0.5296515176088403,1.4681050209881268,2.4526548740829335,0.029383601195994577,-0.8219295903743911,1
MOCADB,Gaia DR2 1836391405765029504,1836391405765029504,302.764783173251,26.5562053261771,,,4.261189937591553,0.083,0.039,0.058,association,2.0126849308775268,0.1059,2.5221786,2.1849787,0.3372,0.95288056,False,17.782488,,20110354+2633224,14.117,0.058,0.0130405175963373,0.0008063908124599,14.103959482403663,5.622838457465994,False,0.505317837901048,0.0237944443251377,0.023497431490588,68.54767296206923,0.0621638890637392,5.0185270262369,0.6295308928039425,1.919078092376074,-0.29643537074008325,1.8359927160637306,0.7005762672950122,-1.6235244328843148,-1.6289796079592989,1.591064607026499,1.7634279935629373,MOCADB,0.8568735242735914,2.0298506629688435,2.7359204598267532,0.10711509146414043,0.11077257059276957,1
MOCADB,Gaia DR2 5538040134095112704,5538040134095112704,118.77085,-39.111828,,,3.73,0.0363,0.00726,0.00726,association,5.250845969113908,0.023,2.505846,2.200146,0.3057,1.0742909,False,15.374212,,07550500-3906425,11.759,0.024,0.0018945376022842,9.863258690099346e-05,11.757105462397716,5.358251855732618,False,0.547728262953181,0.0133050230418616,0.0135259068996183,59.05256460183168,0.0631640645101517,4.150293412478143,0.5717088318086876,1.5599066250361124,-0.2614348487591448,1.7712387633930207,0.618078801029133,-1.8759843689934883,-1.868833606199541,0.8609366207000937,0.8609366207000937,MOCADB,0.8423156035123197,1.8057522469866252,2.479727392692624,0.06393699884961289,0.24584562195051274,1
MOCADB,Gaia DR2 249136694771821184,249136694771821184,52.1462716,47.9177328,,,2.692,0.079,0.0023,0.0015,association,5.735389375515032,0.0645,2.9387589,,,1.0944132,False,16.312366,,03283506+4755042,12.403,0.025,0.0227431628007983,0.001168790530277,12.380256837199202,6.173071374625579,False,0.4154688913916445,0.0107271274117644,0.0109196002574694,97.18128530603386,0.0277008067090553,7.145738462441808,0.43007505555193926,1.8976270912904414,-0.38146148885395853,1.9875826386828086,0.8540471167646958,-1.969516561001756,-1.961793259905352,0.36172783601759284,0.17609125905568124,MOCADB,0.6448849955605422,1.9736929056285097,2.840663670587956,0.09412238115215467,0.07606581433806836,1
MOCADB,Gaia DR2 5514359883448845696,5514359883448845696,122.32137,-49.4243764,,,0.56,0.0349,0.0012,0.0012,association,2.717901400894778,0.0509,2.623847,2.255547,0.3683,1.0590159,False,16.87055,,08091713-4925277,13.148,0.03,0.0082687173849101,0.0004439235178765,13.13973128261509,5.310899770086737,False,0.5549390812123004,0.0150608052440226,0.0153427014981668,56.922282864708976,0.0098379750743832,3.9226375788688017,-0.25181197299379954,1.54282542695918,-0.25575468921144834,1.7552823091154273,0.5935781845587147,-1.8221518074390022,-1.8140981643472853,0.07918124604762482,0.07918124604762482,MOCADB,0.4204845651712114,1.6548006869032106,2.851081778008402,0.045164861927998276,0.11197525994403068,1
MOCADB,Gaia DR2 5815201864135045248,5815201864135045248,255.2291164,-65.4120736,,,1.1414799690246582,0.1023,0.0205,0.0205,association,4.333781584438848,0.0828,2.9496937,2.4403937,0.5093,0.9519638,False,17.427843,,17005502-6524432,13.545,0.045,0.020486989450934,0.0010933581990914,13.524513010549066,6.70884810953908,False,0.3307236484668827,0.0115482948007381,0.0118478038522206,199.67179829465977,0.0057167811317057,34.44411309677635,0.05746829478517939,2.00987563371216,-0.4805347496539708,2.3003167293178057,1.5371150065613863,-1.9374821381356497,-1.926362144443244,1.3117538610557542,1.3117538610557542,MOCADB,0.400488395001794,1.2611203743318122,2.686960646143243,0.01824401305464569,-0.7487552593803479,1
MOCADB,Gaia DR2 5340162293453729152,5340162293453729152,166.46265,-58.630253,,,22.0,0.36,0.02,0.02,association,2.1231702993031,0.069,2.1584244,1.8789244,0.2795,0.951481,False,17.235718,,11055103-5837489,13.885,0.059,0.007678289185596,0.0003939125737314,13.877321710814403,5.512245862241109,False,0.5231761854663404,0.0187903284670432,0.01896649690853,65.4671080070563,0.3360466143949532,4.795297681670745,1.3424226808222062,2.5563025007672873,-0.28135203294821054,1.8160231564967948,0.6808155724022252,-1.7260656280858755,-1.7220128754257484,1.3010299956639813,1.3010299956639813,MOCADB,2.941078368511722,3.302171469432238,3.493502994365413,2.0052635951956805,0.7458689686649507,1
MOCADB,[DFM2003] 239,5290764190951342976,120.0150097,-60.8901437,,,0.561,0.195,0.025,0.025,association,2.5683317230078897,0.2767,2.7296982,,,1.0652436,False,19.548353,,08000357-6053239,15.373,0.23,0.0227951708631623,0.0040156717419692,15.350204829136835,7.398460409313621,False,0.237562318241568,0.0362742744162877,0.0404907761389701,211.78230915178287,0.0026489464688853,41.12945172975423,-0.25103713874383854,2.290034611362518,-0.6242224453304921,2.325889679290606,1.6141529202475808,-1.4404012658689718,-1.3926438984688965,1.3979400086720377,1.3979400086720377,MOCADB,0.7323170890572052,1.8339847291317581,2.542020901059236,0.06823147018471871,-0.4560498822307597,1
MOCADB,Gaia eDR3 5290725708047005568,5290725708047005568,119.3040162,-60.7510025,,,1.161,0.195,0.025,0.025,association,2.3992948190841994,0.1844,2.8004951,2.451595,0.3489,0.9939528,False,18.89431,,07571295-6045037,14.94,0.125,0.0230135059565721,0.0012934830694417,14.916986494043428,6.81740457513852,False,0.3143899641320314,0.030491989124662,0.0313724738742062,220.9892980621825,0.005253648073371,42.53337026361144,0.06483221973857385,2.290034611362518,-0.5025313258376071,2.344371242440413,1.6287297967487655,-1.5158142437983761,-1.503451233691318,1.3979400086720377,1.3979400086720377,MOCADB,0.4420027666514838,1.3659390876574018,2.830344382616409,0.023224110417736827,-0.924095523705116,1
MOCADB,Gaia DR2 5566271675680199808,5566271675680199808,105.866278,-36.891041,,,0.41,0.0316,0.0063,0.0063,association,3.7843924999038094,0.0301,2.610652,2.240552,0.3701,1.0232376,False,15.778333,,07032790-3653277,12.031,0.03,0.0027705074988053,0.0001542648525442,12.028229492501197,4.9182103580294285,False,0.6137543137324617,0.0154669830780375,0.0156096291349839,42.266007058142314,0.0097004668417338,2.3604919607136026,-0.38721614328026455,1.4996870826184039,-0.21200544244759692,1.6259912212256344,0.3730025256638353,-1.8105943896190844,-1.8066074151017948,0.7993405494535817,0.7993405494535817,MOCADB,0.4489596400335109,1.5154679743615151,2.4232331459597924,0.032769361121127584,0.01578089174311126,1
MOCADB,Gaia DR2 186682956841953280,186682956841953280,75.6636418434146,37.3566323844661,,,0.4700379967689514,0.1202,0.024,0.024,association,3.0216400069065688,0.0772,2.5499325,2.0788324,0.4711,0.97063565,False,17.064316,,05023927+3721242,13.33,0.045,0.0366829036735972,0.0045526519243622,13.293317096326405,5.694530706191118,False,0.4938874036776488,0.0160337747553633,0.0162518309692952,70.51942286560559,0.0066653693077542,5.161407454029391,-0.32786703329814443,2.079904467666721,-0.3063720501353743,1.8483087493546178,0.71276814468355,-1.794964221723407,-1.7890977032964086,1.380211241711606,1.380211241711606,MOCADB,0.5195319932479002,1.7971305223911282,3.014779377996708,0.06268022148233965,-0.28277394527559263,1
MOCADB,Cl* Melotte 22 HHJ 27,65221586651685248,56.4904808,24.051258,,,12.705,0.1274,0.01,0.0063,association,7.147155067867327,0.1916,3.0859604,2.5868604,0.4991,1.0574329,False,18.095722,,03455769+2403051,13.815,0.043,0.0180015314108675,0.0032010973493469,13.796998468589132,8.067664492840956,False,0.1718415763737884,0.0068232323593747,0.0071095223284936,214.59,0.0592059275828323,30.9,1.103974669386388,2.1051694279993316,-0.7648717519995235,2.3316094797640927,1.4899584794248346,-2.1660098389390607,-2.1481595774795545,1.0,0.7993405494535817,MOCADB,0.8498264766578307,3.0071866511015455,3.2935684606825637,1.016685550148188,0.9020172231022139,1
MOCADB,V401 Tau,66628995894842624,58.6043752,24.711966,,,0.1772,0.1274,0.01,0.0063,association,7.596736014569263,0.4565,3.4330664,,,4.2915173,True,17.29378,,03542503+2442437,12.758,0.031,0.0037811778584363,0.0023097099109589,12.754218822141564,7.157353997135321,False,0.267772925393576,0.0181993978028717,0.0184110365192563,225.32421380767045,0.0007864223600542,45.256975931897315,-0.7515362824489681,2.1051694279993316,-0.5722333367586439,2.3528078644180406,1.655685531059995,-1.7399429820817751,-1.7349217605496747,1.0,0.7993405494535817,MOCADB,1.4621122647492275,1.8828720708039566,2.3205514573835706,0.07636108152415551,-0.22229735719537502,1
